0.0042401,0.01469,0.017493,0.014936,0.028643,0.036101,0.039938,0.11788,0.26957,0.38318,0.073335,0.0091281,0.027444,0.031363,0.035563,0.066428,0.054806,0.070097,0.071946,0.25365,0.36044,0.019127
0.0042401,0.01469,0.017493,0.014936,0.028643,0.036101,0.039938,0.11788,0.26957,0.38318,0.073335,0.0091281,0.027444,0.031363,0.035563,0.066428,0.054806,0.070097,0.071946,0.25365,0.36044,0.019127
0.0042401,0.01469,0.017493,0.014936,0.028643,0.036101,0.039938,0.11788,0.26957,0.38318,0.073335,0.0091281,0.027444,0.031363,0.035563,0.066428,0.054806,0.070097,0.071946,0.25365,0.36044,0.019127
0.0042401,0.01469,0.017493,0.014936,0.028643,0.036101,0.039938,0.11788,0.26957,0.38318,0.073335,0.0091281,0.027444,0.031363,0.035563,0.066428,0.054806,0.070097,0.071946,0.25365,0.36044,0.019127
0.0042401,0.01469,0.017493,0.014936,0.028643,0.036101,0.039938,0.11788,0.26957,0.38318,0.073335,0.0091281,0.027444,0.031363,0.035563,0.066428,0.054806,0.070097,0.071946,0.25365,0.36044,0.019127
0.0042401,0.01469,0.017493,0.014936,0.028643,0.036101,0.039938,0.11788,0.26957,0.38318,0.073335,0.0091281,0.027444,0.031363,0.035563,0.066428,0.054806,0.070097,0.071946,0.25365,0.36044,0.019127
0.0042401,0.01469,0.017493,0.014936,0.028643,0.036101,0.039938,0.11788,0.26957,0.38318,0.073335,0.0091281,0.027444,0.031363,0.035563,0.066428,0.054806,0.070097,0.071946,0.25365,0.36044,0.019127
0.0042401,0.01469,0.017493,0.014936,0.028643,0.036101,0.039938,0.11788,0.26957,0.38318,0.073335,0.010733,0.027218,0.030852,0.041281,0.052892,0.059243,0.07432,0.067179,0.25675,0.3635,0.016033
0.0042401,0.01469,0.017493,0.014936,0.028643,0.036101,0.039938,0.11788,0.26957,0.38318,0.073335,0.010037,0.0262,0.031358,0.051793,0.05793,0.066678,0.06857,0.055475,0.26741,0.35011,0.014437
0.0042401,0.01469,0.017493,0.014936,0.028643,0.036101,0.039938,0.11788,0.26957,0.38318,0.073335,0.010037,0.0262,0.031358,0.051793,0.05793,0.066678,0.06857,0.055475,0.26741,0.35011,0.014437
0.0042401,0.01469,0.017493,0.014936,0.028643,0.036101,0.039938,0.11788,0.26957,0.38318,0.073335,0.010037,0.0262,0.031358,0.051793,0.05793,0.066678,0.06857,0.055475,0.26741,0.35011,0.014437
0.0042401,0.01469,0.017493,0.014936,0.028643,0.036101,0.039938,0.11788,0.26957,0.38318,0.073335,0.010037,0.0262,0.031358,0.051793,0.05793,0.066678,0.06857,0.055475,0.26741,0.35011,0.014437
0.0042401,0.01469,0.017493,0.014936,0.028643,0.036101,0.039938,0.11788,0.26957,0.38318,0.073335,0.010037,0.0262,0.031358,0.051793,0.05793,0.066678,0.06857,0.055475,0.26741,0.35011,0.014437
0.0042401,0.01469,0.017493,0.014936,0.028643,0.036101,0.039938,0.11788,0.26957,0.38318,0.073335,0.010037,0.0262,0.031358,0.051793,0.05793,0.066678,0.06857,0.055475,0.26741,0.35011,0.014437
0.0048034,0.0092123,0.013413,0.014985,0.027694,0.027409,0.040153,0.096953,0.2852,0.42012,0.060049,0.010037,0.0262,0.031358,0.051793,0.05793,0.066678,0.06857,0.055475,0.26741,0.35011,0.014437
0.0048034,0.0092123,0.013413,0.014985,0.027694,0.027409,0.040153,0.096953,0.2852,0.42012,0.060049,0.010037,0.0262,0.031358,0.051793,0.05793,0.066678,0.06857,0.055475,0.26741,0.35011,0.014437
0.0013829,0.010672,0.012112,0.014692,0.02175,0.011857,0.022348,0.10639,0.30303,0.44527,0.050492,0.010037,0.0262,0.031358,0.051793,0.05793,0.066678,0.06857,0.055475,0.26741,0.35011,0.014437
0.0013829,0.010672,0.012112,0.014692,0.02175,0.011857,0.022348,0.10639,0.30303,0.44527,0.050492,0.0066041,0.026095,0.027959,0.054082,0.057979,0.064691,0.06531,0.054586,0.27967,0.35037,0.01266
0.0013829,0.010672,0.012112,0.014692,0.02175,0.011857,0.022348,0.10639,0.30303,0.44527,0.050492,0.005478,0.02094,0.031296,0.045119,0.059288,0.061966,0.065718,0.056549,0.28867,0.35729,0.0076844
0.0013829,0.010672,0.012112,0.014692,0.02175,0.011857,0.022348,0.10639,0.30303,0.44527,0.050492,0.005478,0.02094,0.031296,0.045119,0.059288,0.061966,0.065718,0.056549,0.28867,0.35729,0.0076844
0.0018593,0.0084357,0.01514,0.015376,0.022328,0.012911,0.016111,0.10692,0.28476,0.4599,0.056269,0.005478,0.02094,0.031296,0.045119,0.059288,0.061966,0.065718,0.056549,0.28867,0.35729,0.0076844
0.0018593,0.0084357,0.01514,0.015376,0.022328,0.012911,0.016111,0.10692,0.28476,0.4599,0.056269,0.0052169,0.012555,0.034582,0.053321,0.057679,0.060997,0.067801,0.060339,0.28247,0.3527,0.012347
0.0018593,0.0084357,0.01514,0.015376,0.022328,0.012911,0.016111,0.10692,0.28476,0.4599,0.056269,0.0052169,0.012555,0.034582,0.053321,0.057679,0.060997,0.067801,0.060339,0.28247,0.3527,0.012347
0.0018593,0.0084357,0.01514,0.015376,0.022328,0.012911,0.016111,0.10692,0.28476,0.4599,0.056269,0.0052169,0.012555,0.034582,0.053321,0.057679,0.060997,0.067801,0.060339,0.28247,0.3527,0.012347
0.0034038,0.0064892,0.012022,0.01502,0.017072,0.018425,0.010321,0.10334,0.29822,0.46851,0.047176,0.0052169,0.012555,0.034582,0.053321,0.057679,0.060997,0.067801,0.060339,0.28247,0.3527,0.012347
0.0044542,0.0050962,0.0076022,0.010398,0.0095525,0.013055,0.0086541,0.10401,0.28914,0.50684,0.041191,0.0052169,0.012555,0.034582,0.053321,0.057679,0.060997,0.067801,0.060339,0.28247,0.3527,0.012347
0.0044542,0.0050962,0.0076022,0.010398,0.0095525,0.013055,0.0086541,0.10401,0.28914,0.50684,0.041191,0.0052169,0.012555,0.034582,0.053321,0.057679,0.060997,0.067801,0.060339,0.28247,0.3527,0.012347
0.0044542,0.0050962,0.0076022,0.010398,0.0095525,0.013055,0.0086541,0.10401,0.28914,0.50684,0.041191,0.0077201,0.011978,0.032928,0.044281,0.052206,0.059589,0.061362,0.060581,0.28518,0.372,0.01218
0.0044542,0.0050962,0.0076022,0.010398,0.0095525,0.013055,0.0086541,0.10401,0.28914,0.50684,0.041191,0.0077201,0.011978,0.032928,0.044281,0.052206,0.059589,0.061362,0.060581,0.28518,0.372,0.01218
0.0044542,0.0050962,0.0076022,0.010398,0.0095525,0.013055,0.0086541,0.10401,0.28914,0.50684,0.041191,0.0077201,0.011978,0.032928,0.044281,0.052206,0.059589,0.061362,0.060581,0.28518,0.372,0.01218
0.0044542,0.0050962,0.0076022,0.010398,0.0095525,0.013055,0.0086541,0.10401,0.28914,0.50684,0.041191,0.0077201,0.011978,0.032928,0.044281,0.052206,0.059589,0.061362,0.060581,0.28518,0.372,0.01218
0.0044542,0.0050962,0.0076022,0.010398,0.0095525,0.013055,0.0086541,0.10401,0.28914,0.50684,0.041191,0.0086027,0.011306,0.036123,0.052536,0.0557,0.056207,0.056962,0.058923,0.28105,0.36771,0.014879
0.0044542,0.0050962,0.0076022,0.010398,0.0095525,0.013055,0.0086541,0.10401,0.28914,0.50684,0.041191,0.0086027,0.011306,0.036123,0.052536,0.0557,0.056207,0.056962,0.058923,0.28105,0.36771,0.014879
0.0044542,0.0050962,0.0076022,0.010398,0.0095525,0.013055,0.0086541,0.10401,0.28914,0.50684,0.041191,0.0086027,0.011306,0.036123,0.052536,0.0557,0.056207,0.056962,0.058923,0.28105,0.36771,0.014879
0.0044542,0.0050962,0.0076022,0.010398,0.0095525,0.013055,0.0086541,0.10401,0.28914,0.50684,0.041191,0.0086027,0.011306,0.036123,0.052536,0.0557,0.056207,0.056962,0.058923,0.28105,0.36771,0.014879
0.0044542,0.0050962,0.0076022,0.010398,0.0095525,0.013055,0.0086541,0.10401,0.28914,0.50684,0.041191,0.0086027,0.011306,0.036123,0.052536,0.0557,0.056207,0.056962,0.058923,0.28105,0.36771,0.014879
0.0044542,0.0050962,0.0076022,0.010398,0.0095525,0.013055,0.0086541,0.10401,0.28914,0.50684,0.041191,0.0086027,0.011306,0.036123,0.052536,0.0557,0.056207,0.056962,0.058923,0.28105,0.36771,0.014879
0.0044542,0.0050962,0.0076022,0.010398,0.0095525,0.013055,0.0086541,0.10401,0.28914,0.50684,0.041191,0.0086027,0.011306,0.036123,0.052536,0.0557,0.056207,0.056962,0.058923,0.28105,0.36771,0.014879
0.0072799,0.009177,0.011271,0.016808,0.011683,0.0058222,0.011276,0.092405,0.30782,0.48854,0.037921,0.0086027,0.011306,0.036123,0.052536,0.0557,0.056207,0.056962,0.058923,0.28105,0.36771,0.014879
0.0072799,0.009177,0.011271,0.016808,0.011683,0.0058222,0.011276,0.092405,0.30782,0.48854,0.037921,0.0086027,0.011306,0.036123,0.052536,0.0557,0.056207,0.056962,0.058923,0.28105,0.36771,0.014879
0.0072799,0.009177,0.011271,0.016808,0.011683,0.0058222,0.011276,0.092405,0.30782,0.48854,0.037921,0.0086027,0.011306,0.036123,0.052536,0.0557,0.056207,0.056962,0.058923,0.28105,0.36771,0.014879
0.0072799,0.009177,0.011271,0.016808,0.011683,0.0058222,0.011276,0.092405,0.30782,0.48854,0.037921,0.0086027,0.011306,0.036123,0.052536,0.0557,0.056207,0.056962,0.058923,0.28105,0.36771,0.014879
0.0031422,0.0082418,0.009999,0.012246,0.0086352,0.0049607,0.011332,0.092998,0.3248,0.48823,0.035417,0.0086027,0.011306,0.036123,0.052536,0.0557,0.056207,0.056962,0.058923,0.28105,0.36771,0.014879
