1.01,1.01
0.67258,0.66129
0.66318,0.78149
0.6153,0.98812
0.80615,1.0887
0.56697,1.1616
0.47935,1.1616
0.47935,1.1616
0.47935,1.0432
0.56732,1.0432
0.56732,1.0432
0.56732,0.76859
0.71808,0.76859
0.63641,0.83416
0.63866,0.83416
0.63866,0.83416
0.552,0.98592
0.552,1.0068
0.80647,1.2057
0.80647,1.3777
0.80647,0.84427
0.70514,0.64179
0.65947,0.64179
0.33355,0.54359
0.27542,0.52305
0.23052,0.47489
0.23052,0.49751
0.23052,0.76407
0.23052,0.76407
0.26183,0.76407
0.26183,1.0898
0.26183,1.0898
0.26183,1.0898
0.26183,1.0898
0.26183,1.0898
0.26183,1.0898
0.2908,1.0898
0.28295,0.97036
0.28295,0.81775
0.28295,0.484
0.28295,0.484
0.28295,0.60596
0.37739,0.92037
0.17129,0.90459
0.17129,0.69048
0.2369,0.69048
0.2369,0.69048
0.28071,0.64013
0.28071,0.64013
0.28071,0.74924
0.28071,0.71767
0.28292,0.71767
0.28292,0.71767
0.32804,0.71767
0.32804,1.068
0.32804,0.79798
0.32804,1.0437
0.32804,1.0437
0.32804,0.97111
0.32804,1.0888
0.32804,1.0888
0.43785,0.45676
0.29334,0.45676
0.29334,0.38428
0.29334,0.32189
0.40648,0.32189
0.4603,0.32189
0.4603,0.32189
0.3331,0.41842
0.3331,0.43155
0.3331,0.43155
0.3331,0.41954
0.25147,0.3649
0.25147,0.46217
0.25147,0.46217
0.25147,0.46217
0.25147,0.51805
0.25147,0.51805
0.25147,0.99491
0.25147,0.98466
0.23718,0.094942
0.23718,0.1974
0.23718,0.1974
0.23718,0.2488
0.23718,0.37215
0.33341,0.37257
0.11062,0.64087
0.11062,0.64087
0.11576,0.73557
0.11576,0.80409
0.11576,1.0376
0.11576,1.0876
0.22075,1.0531
0.22075,0.99244
0.22075,0.73083
0.22075,0.86141
0.22075,0.86141
0.22075,0.9408
0.20532,0.65647
0.20532,0.65647
0.20532,0.55319
0.20532,0.55319
0.20532,0.68256
0.56738,0.68256
0.56738,0.68256
0.56738,0.68256
0.59755,0.5625
0.59755,0.38871
0.59755,0.23909
0.59755,0.44041
0.59755,0.27159
0.59755,0.48943
0.59755,0.67584
0.64907,0.63827
0.36836,0.63827
0.36836,0.3918
0.36836,0.3918
