0.0034055,0.00017782,0.010443,0.37544
0.0069308,0.0010375,0.014206,0.37544
0.012129,0.0048398,0.02178,0.37544
0.020146,0.01031,0.04202,0.37544
0.00028262,3.4001e-011,0.0093893,0.37544
0.0042572,0.00031556,0.019639,0.37544
0.009404,0.0018887,0.026488,0.37544
0.04569,0.024581,0.073687,0.37544
0.36453,0.31456,0.40981,0.37544
0.48469,0.43553,0.52962,0.37544
0.042217,0.030787,0.055932,0.37544
0.017025,0.0038173,0.030082,0.13981
0.025405,0.011676,0.036172,0.13981
0.032103,0.020313,0.041765,0.13981
0.038142,0.02675,0.049249,0.13981
0.04261,0.032607,0.056257,0.13981
0.047911,0.037543,0.06917,0.13981
0.059112,0.042803,0.1038,0.13981
0.060981,0.031995,0.091842,0.13981
0.28986,0.24508,0.34415,0.13981
0.37251,0.31816,0.41112,0.13981
0.012431,0.0083089,0.016656,0.13981
