0.77856,0.21913,0.054189,3.5171,0.84044,0.83986,0
0.77856,0.20938,0.054189,3.5171,0.84044,0.70457,0
0.77856,0.20938,0.054189,2.5257,0.84044,0.70457,0
0.77856,0.22924,0.054189,3.1394,0.84044,0.82345,0
0.72853,0.22924,0.054189,2.5819,0.84044,0.82345,0
0.72853,0.22924,0.07527,2.9327,0.74249,0.82345,0
0.72853,0.22924,0.07527,2.9327,0.74249,0.82345,0
0.72853,0.22924,0.080069,2.9327,0.74249,0.82345,0
0.72853,0.22924,0.11301,2.9327,0.78891,0.82345,0
0.72853,0.22559,0.11301,3.1635,0.61702,0.80007,0
0.72853,0.22897,0.1347,2.807,0.61702,0.80007,0
0.72853,0.23531,0.1347,2.9567,0.64723,0.87407,0
0.72853,0.23531,0.1192,3.0141,0.73827,0.87407,0
0.72853,0.23531,0.073352,3.0141,0.73827,0.56457,0
0.72853,0.23531,0.073352,3.0141,0.81296,0.81464,0
0.72853,0.23531,0.08107,3.5105,0.81296,0.81464,0
0.72853,0.23531,0.10029,3.5105,0.89621,0.81464,0
0.63997,0.22116,0.069648,3.5105,0.89621,1.0311,0
0.63997,0.22116,0.062316,3.5105,0.89621,1.0311,0
0.63997,0.22116,0.06965,3.3027,0.89621,0.98088,0
0.63997,0.23063,0.088762,2.7877,0.89621,0.98088,0
0.63997,0.24267,0.088762,2.7877,0.89621,0.98088,0
0.63997,0.24267,0.1156,2.8228,0.71109,0.87035,0
0.63997,0.24267,0.1156,2.8228,0.63928,0.53873,0
0.63997,0.24267,0.1156,2.8228,0.76954,0.53873,0
0.7479,0.24267,0.090312,2.8228,0.76954,0.66915,0
0.64365,0.24267,0.090312,3.1769,0.76954,0.73169,0
0.64365,0.24267,0.090312,2.9138,0.75629,1.0853,0
0.64365,0.24267,0.090312,2.7796,0.8877,1.1689,0
0.64365,0.24267,0.11177,2.1305,0.80138,0.81177,0
0.64365,0.22115,0.17047,2.1305,0.56848,0.69495,0
0.64365,0.22115,0.17047,2.7232,0.56848,0.78297,0
0.64365,0.2286,0.15947,2.7232,0.61081,0.78297,0
0.67228,0.2286,0.15947,3.0889,0.61081,0.78297,0
0.67228,0.2286,0.15947,3.4616,0.6155,0.78297,0
0.61521,0.2286,0.18203,2.6115,0.6155,0.41014,0
0.61521,0.2286,0.18574,2.6115,0.6155,0.60194,0
0.61521,0.2286,0.19602,2.4018,0.6155,0.67411,0
0.74738,0.2286,0.21191,2.1772,0.6155,0.73487,0
0.74738,0.30089,0.088951,2.1974,0.6155,0.80313,0
0.74738,0.30089,0.088951,2.8379,0.6155,1.0609,0
0.74717,0.30089,0.088951,2.8379,0.6155,0.61404,0
0.74717,0.30089,0.15026,2.7038,0.64252,0.65436,0
0.74717,0.30089,0.15026,2.7038,0.64252,0.65436,0
0.74717,0.28897,0.13296,2.8236,0.65741,1.0662,0
0.74717,0.26335,0.13296,3.0415,0.65741,1.0728,0
0.74717,0.26335,0.15568,3.0415,0.65741,1.0728,0
0.74717,0.27043,0.15568,3.4402,0.92138,1.4751,0
0.74717,0.27043,0.18286,3.3814,0.71081,1.5582,0
0.74717,0.2116,0.11615,3.3814,0.64067,1.5582,0
0.74717,0.22857,0.119,3.3814,0.64067,0.96833,0
0.74717,0.23122,0.119,3.3814,0.73978,0.96833,0
0.74717,0.22728,0.12378,3.3814,0.73978,0.96833,0
0.74717,0.22728,0.12378,3.5742,0.7419,0.73566,0
0.74717,0.22728,0.11302,3.5742,0.7419,0.7148,0
0.74717,0.22728,0.11302,2.83,0.74419,0.7148,0
0.74717,0.22728,0.11316,2.83,0.9301,0.75877,0
0.74717,0.22728,0.11316,2.7613,0.9301,0.75054,0
0.74717,0.22728,0.02714,2.7613,0.9301,0.75054,0
0.74717,0.22728,0.0090802,2.7613,0.97017,0.68003,0
0.82005,0.24993,0.0090802,2.7613,0.97017,0.68003,0
0.82005,0.2243,0.0090802,2.7399,0.69109,0.79028,0
0.82005,0.2243,0.0090802,3.0796,0.81987,0.79028,0
0.82005,0.2243,0.0090802,3.0796,0.74231,0.68587,0
0.82005,0.2243,0.057112,3.1454,0.74231,0.68587,0
0.82005,0.2243,0.068297,3.1454,0.86408,0.68587,0
0.82005,0.20934,0.068297,3.2007,0.76122,0.57274,0
0.82005,0.20505,0.068297,3.2007,0.75485,0.57274,0
0.82005,0.2118,0.068297,3.2007,0.75485,0.66507,0
0.82005,0.23644,0.068297,3.2007,0.75485,0.66507,0
0.82005,0.23644,0.068297,3.2007,0.75485,0.66507,0
0.82005,0.21476,0.068297,3.2007,0.73463,0.69394,0
0.82005,0.21476,0.068297,3.0385,0.73463,0.69394,0
0.82005,0.21476,0.23176,3.1448,0.73463,0.69394,0
0.65403,0.21476,0.23176,3.1448,0.82221,0.78535,0
0.65403,0.21476,0.23176,3.285,0.7113,0.6286,0
0.65403,0.24986,0.16205,3.285,0.7113,0.6286,0
0.65403,0.24986,0.16205,3.0312,0.70916,0.6286,0
0.65403,0.22444,0.16205,3.2446,0.77136,0.67569,0
0.65403,0.22444,0.12315,3.2446,0.77136,0.67569,0
0.65403,0.22444,0.12315,3.044,0.77478,0.67569,0
0.65403,0.22444,0.12315,3.044,0.74016,0.73764,0
0.65403,0.25365,0.085719,3.044,0.74016,0.58223,0
0.65403,0.25365,0.085719,3.044,0.86344,0.58223,0
0.65403,0.25365,0.085719,3.3153,0.86344,0.69758,0
0.65403,0.23322,0.12031,3.0345,0.88805,0.69758,0
0.70275,0.22142,0.12031,3.0345,0.65747,0.33527,0
0.70275,0.22142,0.12031,3.2667,0.75895,0.56766,0
0.70275,0.22142,0.12031,3.2667,0.75895,1.059,0
0.74932,0.22142,0.12031,3.2611,0.75895,1.059,0
0.74932,0.22142,0.12031,3.0912,0.75895,1.0578,0
0.74932,0.22142,0.12031,3.0912,0.75895,1.0578,0
0.74932,0.22142,0.12031,3.0912,0.75895,1.0578,0
0.74932,0.22142,0.12031,3.0912,0.75895,1.0578,0
0.74932,0.22142,0.12031,2.9367,0.8106,0.80042,0
0.74932,0.22142,0.090399,2.9367,0.8106,0.80042,0
0.74932,0.22142,0.090399,2.9367,0.84785,0.80042,0
0.74932,0.22142,0.090399,2.9367,0.84785,0.80042,0
0.85256,0.22142,0.090399,2.6487,0.84785,0.70956,0
0.85256,0.22142,0.090399,2.7012,0.84785,0.39028,0
0.83679,0.22142,0.090399,2.6999,0.786,0.39028,0
0.83679,0.22216,0.090399,2.6999,0.786,0.58098,0
0.83679,0.22216,0.090399,2.7509,0.73295,0.58098,0
0.78212,0.22216,0.090399,3.4944,0.73295,0.58098,0
0.78212,0.22216,0.090399,3.1846,0.75882,0.58098,0
0.78212,0.22216,0.090399,3.1846,0.75882,0.84558,0
0.78212,0.22216,0.072646,3.1846,0.75882,0.84558,0
0.78212,0.22216,0.072646,2.7833,0.74106,0.84558,0
0.66244,0.22216,0.072646,2.7833,0.79558,0.99438,0
0.74267,0.22216,0.14411,2.7833,0.79558,0.84335,0
0.74267,0.23096,0.14411,2.9012,0.79558,1.2055,0
0.74267,0.23096,0.14411,2.6784,0.79558,1.1259,0
0.74267,0.20256,0.14411,2.6784,0.79558,1.0981,0
0.74267,0.25048,0.11715,2.6784,0.73567,1.0974,0
0.74267,0.25048,0.11715,3.6174,0.72488,1.216,0
0.74267,0.25048,0.11715,3.6174,0.71851,1.7463,0
0.71257,0.25048,0.11715,2.8703,0.66129,1.1108,0
0.71257,0.25048,0.11715,2.8703,0.66129,1.2383,0
0.71257,0.25048,0.12941,2.8291,0.70875,1.2383,0
0.71257,0.25048,0.15505,3.2523,0.70875,1.2383,0
0.71257,0.25048,0.15505,3.2523,0.86413,1.3228,0
0.71257,0.25048,0.18934,3.2523,0.86413,0.97598,0
0.71257,0.25048,0.16488,3.2523,0.86413,0.85183,0
0.71257,0.25048,0.16488,3.2523,0.86413,0.85183,0
0.71257,0.25048,0.16488,3.2523,0.86413,0.63886,0
0.71257,0.25048,0.16488,3.0278,0.86413,0.63886,0
0.71257,0.25048,0.16488,3.0278,0.86327,0.63886,0
0.71257,0.25048,0.10396,3.1833,0.90403,0.63886,0
0.68891,0.25399,0.18904,3.1833,0.90403,0.63886,0
0.68891,0.25399,0.18904,3.1833,0.78515,0.63886,0
0.68891,0.25399,0.11942,3.1833,0.78515,0.55528,0
0.68891,0.25399,0.12203,3.1833,0.73457,0.55528,0
0.69687,0.25399,0.12203,3.2796,0.73457,0.55528,0
0.64385,0.25399,0.13474,3.2796,0.73457,0.55528,0
0.64385,0.25399,0.13474,3.2796,0.8646,0.55528,0
0.81894,0.2266,0.095032,3.2796,0.8448,0.67009,0
0.81894,0.2266,0.23139,2.9195,0.78037,0.67009,0
0.93166,0.2266,0.25705,3.1926,0.78037,0.67009,0
0.93166,0.2266,0.25705,3.1926,0.80253,0.81003,0
0.93166,0.2266,0.17939,3.1926,0.80253,0.6236,0
0.93166,0.2266,0.17939,2.4858,0.78329,0.6236,0
0.93166,0.2266,0.17939,2.7526,0.78329,1.2371,0
0.93166,0.2266,0.14537,2.7047,0.78329,1.1947,0
0.93166,0.2266,0.14537,2.7047,0.6212,1.1947,0
0.93166,0.2266,0.14537,2.7047,0.77491,1.1947,0
0.80043,0.2266,0.14537,3.0033,0.78305,1.1947,0
0.80043,0.2266,0.14537,3.0051,0.81319,1.1947,0
0.80043,0.2266,0.046926,3.0051,0.87714,1.204,0
0.80043,0.2266,0.046926,3.0051,0.88876,0.86292,0
0.80043,0.23673,0.046926,3.0051,0.88876,0.93537,0
0.80043,0.22283,0.046926,3.0051,0.88876,0.93537,0
0.80043,0.22283,0.046926,3.0051,0.88876,0.93537,0
0.80043,0.22283,0.046926,3.0051,0.88876,0.86431,0
0.80043,0.22283,0.046926,2.7931,0.88876,0.86431,0
0.80043,0.16881,0.057392,2.7931,0.88876,1.2032,0
0.80043,0.16881,0.07249,2.4595,1.0174,1.2032,0
0.80043,0.16881,0.07249,3.4389,1.0185,1.2032,0
0.80043,0.20633,0.052635,2.7142,0.79078,0.9662,0
0.7251,0.20633,0.045876,3.4628,0.79078,0.52454,0
0.70964,0.20633,0.045876,3.4628,0.69266,1.0736,0
0.70964,0.20633,0.045876,3.4628,0.69266,1.0736,0
0.70964,0.20633,0.045876,3.4628,0.69266,0.9892,0
0.70964,0.20633,0.045876,2.9685,0.69266,0.9892,0
0.70964,0.20633,0.045876,2.9685,0.77498,0.9892,0
0.71288,0.25136,0.045876,2.8597,0.77498,0.9892,0
0.71288,0.25136,0.045876,2.8597,0.70197,0.9892,0
0.71288,0.25136,0.045876,2.8597,0.70197,0.9892,0
0.71288,0.25136,0.032575,2.8597,0.70197,0.91767,0
0.71288,0.25136,0.051207,2.5498,0.70197,1.0558,0
0.71288,0.25136,0.07132,2.3677,0.70197,1.0558,0
0.71288,0.24509,0.07132,3.5944,0.70197,1.0558,0
0.57958,0.24509,0.1101,3.2354,0.70197,1.0558,0
0.57958,0.24509,0.1101,3.4252,0.70197,0.88369,0
0.57958,0.21333,0.1101,3.4252,0.70197,1.0124,0
0.66519,0.21333,0.1101,3.4252,0.77497,1.0124,0
0.66519,0.21333,0.057353,3.1918,0.77497,1.029,0
0.66519,0.24799,0.082114,2.9683,0.77497,1.0526,0
0.66519,0.24799,0.070738,3.6331,0.77497,1.0526,0
0.66519,0.24799,0.070738,3.6698,0.77497,1.0526,0
0.66519,0.24799,0.070738,3.0645,0.78353,0.75825,0
0.66519,0.24799,0.070738,2.6062,0.75387,0.86241,0
0.66519,0.24799,0.070738,2.3639,0.75387,0.94572,0
0.66519,0.24799,0.02359,2.5725,0.75387,0.94572,0
0.75809,0.24799,0.02359,2.5725,0.69424,1.4013,0
0.64528,0.22102,0.02359,2.5725,0.84448,0.817,0
0.64528,0.22102,0.0074088,2.5725,0.84448,0.817,0
0.64528,0.22102,0.0074088,2.5725,0.84448,0.817,0
0.64528,0.20082,0.0074088,2.8405,0.71885,0.73849,0
0.64528,0.20082,0.019094,2.8405,0.74862,0.73849,0
0.75497,0.20082,0.019094,2.8405,0.79635,0.73849,0
0.75497,0.20289,0.019094,2.8405,0.79635,0.47255,0
0.79221,0.20289,0.019094,2.8405,0.79635,0.84948,0
0.79221,0.20289,0.019094,2.5946,0.77971,0.84948,0
0.66578,0.20289,0.019094,2.5946,0.75037,0.492,0
0.66578,0.2407,0.019094,2.8394,0.84111,0.492,0
0.66578,0.24308,0.019094,2.8394,0.84111,0.54278,0
0.66578,0.24308,0.019094,3.0689,0.84111,0.54278,0
0.66578,0.24308,0.052697,3.0689,0.84111,0.4964,0
0.63291,0.24308,0.052697,3.0689,0.84111,0.71618,0
0.63291,0.24308,0.14047,3.0689,0.84111,0.71618,0
0.63291,0.24308,0.14047,3.0689,0.95539,1.0503,0
0.63679,0.24308,0.14047,3.0689,0.7089,0.9429,0
0.65127,0.24308,0.062105,2.8488,0.7089,1.1909,0
0.65127,0.24308,0.077624,2.8488,0.7089,1.1439,0
0.65127,0.24308,0.077624,2.8488,0.7089,1.1439,0
0.66746,0.24308,0.077624,3.0497,0.6568,1.0543,0
0.66746,0.23274,0.077624,3.0497,0.79785,1.0543,0
0.68006,0.23274,0.065485,3.4385,0.79785,1.0543,0
0.68006,0.25831,0.082716,3.4385,0.88649,1.0543,0
0.89677,0.25831,0.082716,3.2095,0.86198,1.1477,0
0.89677,0.25831,0.082716,3.2095,0.75953,0.7986,0
0.8206,0.25831,0.077331,3.2095,0.79543,0.9719,0
0.8206,0.25831,0.11626,3.2095,0.74421,0.9719,0
0.8206,0.25831,0.11626,3.2095,0.74421,0.74239,0
0.8206,0.25831,0.13771,3.2095,0.74421,1.174,0
0.8206,0.25831,0.10078,2.9795,0.74421,0.90427,0
0.8206,0.25831,0.10078,2.9795,0.74421,1.1235,0
0.8206,0.25831,0.18197,3.0988,0.7511,0.87262,0
0.8206,0.25831,0.18197,3.7025,0.7511,0.87262,0
0.8206,0.25831,0.18197,3.7025,0.7511,0.87262,0
0.67997,0.25831,0.18197,4.1524,0.7511,0.91548,0
0.67997,0.25449,0.21733,4.1524,0.82237,0.91548,0
0.67997,0.25922,0.21733,4.1524,0.82237,0.6549,0
0.67997,0.25922,0.076747,4.1524,0.81262,0.6549,0
0.67997,0.25922,0.1802,3.8394,0.75276,0.6549,0
0.67997,0.25922,0.1802,3.8394,0.75276,0.86401,0
0.67541,0.25922,0.17724,3.8394,0.75276,0.86401,0
0.69784,0.25922,0.17724,3.7854,0.75276,0.72097,0
0.69784,0.25922,0.092427,3.2939,0.75276,0.77312,0
0.69784,0.25922,0.063936,2.969,0.71,0.72175,0
0.69784,0.25922,0.11812,2.969,0.75545,0.91418,0
0.69784,0.25474,0.18182,2.969,0.69958,0.91418,0
0.69784,0.25474,0.19353,3.1913,0.69958,0.76297,0
0.69784,0.25474,0.19353,3.4307,0.69958,0.89785,0
0.73008,0.24189,0.19353,3.4307,0.69958,0.85749,0
0.73008,0.24189,0.19353,3.4307,0.69958,0.56117,0
0.73008,0.24189,0.19892,2.6546,0.86872,0.66985,0
0.72599,0.24189,0.083759,2.6546,0.86872,0.66985,0
0.72599,0.21861,0.083759,2.6546,0.8016,0.66985,0
0.72599,0.21861,0.083759,2.6546,0.8016,0.69798,0
0.69277,0.21861,0.083759,2.6546,0.71318,0.82862,0
0.69277,0.21861,0.083759,2.2876,0.7319,0.48999,0
0.72953,0.21861,0.083759,2.2876,0.7319,0.60599,0
0.72953,0.21861,0.083759,2.7796,0.7319,0.60599,0
0.72953,0.21861,0.083759,2.7796,0.7319,0.63786,0
0.72953,0.21861,0.083759,3.1786,0.72948,0.81627,0
0.72953,0.21861,0.083759,3.1507,0.72948,0.81627,0
0.72953,0.21861,0.12538,2.9487,0.70771,0.81627,0
0.72953,0.21861,0.21759,2.9487,0.70771,0.9052,0
0.72953,0.21861,0.13993,2.7305,0.70771,0.65886,0
0.72953,0.21861,0.13993,2.9874,0.70771,0.73433,0
0.72953,0.21861,0.059399,2.9476,0.68576,0.73433,0
0.72953,0.21861,0.12409,3.1153,0.68576,0.73433,0
0.72953,0.21861,0.12677,2.5684,0.68576,0.77156,0
0.73165,0.21861,0.13677,2.4955,0.68576,0.77156,0
0.73165,0.21861,0.13677,2.4955,0.78079,0.96126,0
0.73165,0.21861,0.13677,2.8415,0.85593,0.96126,0
0.73165,0.21861,0.13677,2.8415,0.85593,0.96126,0
0.79004,0.21861,0.13677,2.8415,0.85593,0.96126,0
0.74967,0.21502,0.13588,2.6491,0.85593,1.0988,0
0.74967,0.21181,0.13588,2.6491,0.85593,0.95008,0
0.74967,0.21181,0.13588,3.1187,0.81846,0.8507,0
0.74967,0.21181,0.099442,3.1187,0.81846,0.8507,0
0.69659,0.22666,0.10832,3.1187,0.81846,0.72055,0
0.69659,0.22666,0.076296,3.1187,0.6955,0.72055,0
0.69659,0.22666,0.094608,3.1187,0.6955,0.72055,0
0.69659,0.22666,0.094608,3.1187,0.6955,0.72055,0
0.69659,0.22699,0.094608,3.1187,0.76719,0.72055,0
0.69659,0.22699,0.083989,3.1187,0.76719,0.72055,0
0.69659,0.2625,0.071905,3.4835,0.76719,0.72055,0
0.69659,0.23959,0.071905,3.4835,0.69053,0.83215,0
0.69659,0.23959,0.071905,3.4835,0.70932,0.81386,0
0.69659,0.23959,0.071905,3.4835,0.74766,0.72175,0
0.69659,0.23959,0.071905,3.4835,0.6998,0.58181,0
0.71949,0.23959,0.071905,3.4835,0.6998,0.63873,0
0.81822,0.23959,0.071905,3.4835,0.6998,1.0294,0
0.81822,0.23959,0.071905,3.4835,0.6998,1.0294,0
0.69196,0.23959,0.082438,3.4835,0.6998,1.1616,0
0.69196,0.23959,0.083839,3.4835,0.6998,0.97766,0
0.69196,0.23959,0.083839,3.6875,0.8245,0.3733,0
0.73547,0.23959,0.059285,3.3836,0.8245,0.45599,0
0.73547,0.23959,0.059285,3.4242,0.8245,0.45599,0
0.73547,0.20005,0.059285,3.4242,0.8245,0.45599,0
0.75935,0.20005,0.059285,3.4242,0.8245,0.45599,0
0.77605,0.20005,0.044719,3.4242,0.8245,0.67909,0
0.73405,0.20005,0.044719,3.4242,0.8245,0.81631,0
0.73405,0.22008,0.12324,2.4901,0.82886,0.70189,0
0.73405,0.22008,0.12324,3.5034,0.5841,0.70189,0
0.73405,0.22008,0.12484,2.7802,0.5841,0.70189,0
0.64287,0.23352,0.12484,2.2959,0.5841,0.68695,0
0.8314,0.20732,0.11389,2.5386,0.5841,0.78395,0
0.8314,0.20732,0.11389,2.5386,0.65243,0.54097,0
0.8314,0.20732,0.11959,3.4776,0.67114,0.54097,0
0.8314,0.20732,0.11959,3.4776,0.67114,0.40701,0
0.8314,0.20732,0.11959,2.8179,0.773,0.40701,0
0.8314,0.20732,0.11959,2.8179,0.80103,0.40701,0
0.8314,0.20732,0.096164,2.6986,0.80103,0.40701,0
0.85758,0.20732,0.14054,3.0235,0.71636,0.40701,0
0.85758,0.22491,0.14054,3.0235,0.80571,0.53275,0
0.74557,0.26946,0.14054,3.0235,0.80571,0.75061,0
0.74557,0.26946,0.12859,3.0235,0.76549,1.1776,0
0.74557,0.26426,0.12859,3.0235,0.90283,1.1776,0
0.74557,0.26426,0.12859,3.0235,0.82221,0.56325,0
0.74557,0.26426,0.12859,3.2663,0.82221,0.49245,0
0.73565,0.26426,0.12859,3.3474,0.82221,0.6805,0
0.73565,0.26426,0.16951,3.3474,0.7265,0.6805,0
0.73565,0.26426,0.1624,3.3474,0.7265,1.1156,0
0.73565,0.2851,0.1624,3.3474,0.7265,0.69412,0
0.73565,0.2851,0.1624,3.3474,0.92119,0.76682,0
0.73565,0.2851,0.14809,3.3474,0.92119,0.76682,0
0.73565,0.29123,0.18358,3.5127,0.92119,0.55781,0
0.72094,0.29123,0.13338,3.1112,0.94928,0.55781,0
0.72094,0.29123,0.13338,3.1112,0.94928,0.59151,0
0.72094,0.29123,0.13338,3.1112,0.94928,0.92174,0
0.78909,0.29123,0.13338,3.1112,0.94928,0.76579,0
0.73141,0.24754,0.12499,3.0374,0.77823,0.76579,0
0.73141,0.24754,0.12499,3.0374,0.77823,0.6624,0
0.73141,0.24754,0.097903,3.1384,0.65463,0.81733,0
0.73141,0.24754,0.097903,3.0711,0.66887,0.73506,0
0.73141,0.24754,0.15237,3.0711,0.66887,0.88875,0
0.73141,0.24754,0.15237,3.0711,0.62447,1.2521,0
0.73141,0.24754,0.15237,3.0711,0.62447,1.2521,0
0.73141,0.24754,0.15237,3.0711,0.62447,0.57817,0
0.73141,0.24035,0.15237,3.0711,0.62464,0.69523,0
0.72318,0.25137,0.15237,2.5937,0.62464,0.82257,0
0.72318,0.25137,0.13998,2.5937,0.95208,0.62667,0
0.72318,0.25137,0.19523,3.6274,0.95208,0.65,0
0.72318,0.25137,0.19523,3.6274,0.95208,0.57287,0
0.72318,0.25822,0.26127,2.9421,0.95208,0.57287,0
0.72318,0.25822,0.15526,2.9421,0.95208,0.57287,0
0.76197,0.25822,0.16633,2.7957,0.78351,0.53067,0
0.76197,0.25822,0.16633,3.4229,0.78351,0.53067,0
0.76197,0.25822,0.16633,3.5208,0.75166,0.53067,0
0.76197,0.24881,0.13852,3.0337,0.85326,0.53067,0
0.76197,0.24881,0.12823,3.1293,0.85326,0.53067,0
0.76197,0.24881,0.12823,3.0653,0.97143,0.7146,0
0.76197,0.24881,0.16552,3.0653,0.97143,0.60102,0
0.76197,0.23325,0.14743,3.0653,0.97143,0.60102,0
0.76197,0.23325,0.14743,3.1452,0.97143,0.61608,0
0.76197,0.23325,0.14743,3.1452,1.029,0.61608,0
0.76197,0.23325,0.14743,3.1452,0.83516,0.61608,0
0.76197,0.23325,0.13701,3.1452,0.83712,0.61608,0
0.76197,0.23325,0.13701,3.1587,0.86229,0.92771,0
0.76197,0.27983,0.19283,3.1587,0.73999,0.69172,0
0.76197,0.27983,0.18899,2.6905,0.87872,0.69172,0
0.76197,0.27983,0.18899,2.6905,0.88419,0.45948,0
0.76197,0.27983,0.18553,2.6905,0.79616,0.72905,0
0.76197,0.27983,0.21777,2.9788,0.79616,0.72905,0
0.76197,0.27983,0.24683,2.8788,0.84532,0.70898,0
0.76197,0.27983,0.24683,2.8788,0.91092,0.70898,0
0.76197,0.27983,0.21031,2.8788,0.91092,0.69295,0
0.76197,0.25635,0.18435,3.3532,0.98572,0.52746,0
0.76197,0.25635,0.17146,3.1732,0.9966,0.52746,0
0.8156,0.21979,0.17146,3.0146,0.9966,0.59613,0
0.8156,0.21979,0.26896,3.3275,0.97438,0.59613,0
0.69796,0.21979,0.26896,3.3275,0.97438,0.59613,0
0.69796,0.18912,0.26896,3.3275,0.97438,0.90669,0
0.69796,0.18912,0.26896,2.8384,0.96914,0.90669,0
0.69796,0.18912,0.17426,2.8384,0.98735,0.526,0
0.69796,0.18061,0.17426,2.8384,0.83083,0.526,0
0.69796,0.18061,0.12772,3.0466,0.77986,0.45436,0
0.69796,0.18061,0.12772,3.0466,0.77986,0.53794,0
0.69796,0.18061,0.11741,3.0466,0.77986,0.53794,0
0.59394,0.19858,0.1588,3.0466,0.75086,0.53794,0
0.59394,0.21836,0.17663,3.0466,0.75086,0.66763,0
0.59411,0.21836,0.16119,2.8512,0.84151,0.66763,0
0.59411,0.20894,0.18148,2.8512,0.84151,0.85296,0
0.59411,0.20894,0.16759,2.8512,0.94656,0.80343,0
0.59411,0.20894,0.16759,2.9798,0.94656,0.76073,0
0.57958,0.20894,0.14863,2.9937,0.9371,0.59063,0
0.63163,0.20894,0.21574,2.9937,0.98249,0.59063,0
0.63163,0.20894,0.21574,2.7894,0.98249,0.83614,0
0.63163,0.20894,0.12949,2.8878,0.98249,0.83614,0
0.63163,0.20894,0.12949,2.8405,0.92904,0.83614,0
0.71879,0.20894,0.12949,2.8405,0.98525,0.83614,0
0.71879,0.20894,0.12949,2.8011,0.73811,0.83614,0
0.71879,0.20894,0.10981,3.1983,0.70803,0.83614,0
0.71879,0.20894,0.10981,3.1983,1.0775,0.83614,0
0.71879,0.20894,0.12416,3.1983,0.98018,0.83614,0
0.71879,0.20894,0.12416,3.1983,0.81858,0.83614,0
0.71879,0.20894,0.015439,3.1983,0.81858,1.0899,0
0.71879,0.20894,0.015439,3.1983,0.81858,1.0899,0
0.71879,0.20894,0.097778,3.3853,0.81858,0.77309,0
0.71879,0.20894,0.067898,3.2255,0.84142,0.81959,0
0.71879,0.20894,0.067898,3.2255,0.92055,0.81959,0
0.71879,0.28066,0.067898,3.2255,0.77321,0.72538,0
0.71879,0.28066,0.067898,3.2255,0.75241,0.72538,0
0.71879,0.24886,0.067898,3.2255,0.83938,0.72538,0
0.71879,0.22226,0.08308,3.2255,0.83938,0.72538,0
0.71879,0.22226,0.10555,3.2255,0.87216,0.72538,0
