0.086873,0.1453,0.28016,0.3245,0.092697,0.038794,1.5464e-005,0.03165,0.24745,0.25837,0.26853,0.11779,0.05392,0.041821,0.0024015,0.0097086
0.055278,0.16214,0.29305,0.31045,0.12085,0.047812,0.00093328,0.0094971,0.22578,0.27871,0.29137,0.13402,0.046976,0.019216,0.00015133,0.0037872
0.0857,0.15926,0.29789,0.25693,0.14248,0.042672,0.0015947,0.013464,0.24477,0.29712,0.23038,0.11071,0.093037,0.017652,0.004222,0.0021128
0.073599,0.18201,0.27971,0.28774,0.10325,0.053433,0.0021236,0.018135,0.25043,0.26595,0.24169,0.13466,0.06673,0.030501,0.0028594,0.0071886
0.080069,0.16379,0.258,0.27398,0.15515,0.04404,0.0074291,0.017541,0.2594,0.285,0.25509,0.11445,0.052097,0.019143,0.0076682,0.0071421
0.093361,0.12138,0.31501,0.3101,0.078481,0.065024,0.0037443,0.012899,0.21029,0.29652,0.24597,0.15263,0.054342,0.036747,0.0013038,0.0022012
0.10712,0.15358,0.28976,0.26532,0.12545,0.050286,0.0015908,0.0068962,0.22148,0.31348,0.24319,0.13156,0.041123,0.041663,0.0042603,0.0032433
0.091464,0.16496,0.29639,0.27993,0.112,0.045063,0.00039435,0.0098078,0.2587,0.27672,0.17545,0.16561,0.075384,0.039527,0.0043558,0.0042642
0.085283,0.15938,0.29087,0.31837,0.10719,0.031,0.0022907,0.0056083,0.19328,0.30388,0.24821,0.10673,0.1009,0.018252,0.013612,0.015129
0.075766,0.16574,0.22562,0.31491,0.154,0.037467,1.5419e-005,0.026491,0.21476,0.31568,0.21312,0.12684,0.092125,0.025905,0.0047609,0.0068126
0.060579,0.15602,0.26428,0.31312,0.15503,0.031421,0.00089337,0.018651,0.21236,0.29665,0.22824,0.14627,0.080188,0.026546,0.0039822,0.0057614
0.071995,0.16185,0.27724,0.3022,0.1209,0.049385,0.00016089,0.01627,0.20247,0.2628,0.22779,0.14009,0.13325,0.02517,0.005866,0.0025664
0.05388,0.15554,0.28332,0.27521,0.15438,0.060694,0.0027232,0.014253,0.23468,0.27162,0.23071,0.13093,0.086978,0.02928,0.0034007,0.012403
0.068766,0.14583,0.29804,0.26594,0.1397,0.054718,0.0031087,0.023892,0.18441,0.30849,0.22104,0.13187,0.11139,0.025404,0.0077478,0.0096477
0.072833,0.12329,0.2733,0.32119,0.12154,0.076233,0.0015092,0.010108,0.12921,0.34061,0.29677,0.099449,0.080991,0.034751,0.015346,0.0028718
0.0416,0.17779,0.31372,0.25381,0.12197,0.06503,0.0001644,0.025915,0.15284,0.34988,0.24417,0.11365,0.097936,0.03041,0.0075695,0.0035425
0.071916,0.15986,0.3101,0.27126,0.10679,0.053755,0.00074482,0.025578,0.24198,0.28255,0.27782,0.088675,0.062316,0.041623,0.00050689,0.0045337
0.057536,0.15766,0.29222,0.29397,0.11314,0.061229,0.0028614,0.02139,0.22429,0.30622,0.24286,0.12757,0.059658,0.032874,0.00013534,0.006395
0.063502,0.18303,0.326,0.25721,0.10308,0.041486,0.0063648,0.019333,0.22061,0.27997,0.27484,0.13847,0.05953,0.026041,1.6271e-006,0.00053874
0.078287,0.18892,0.30237,0.22938,0.09942,0.075618,0.0046073,0.021392,0.22845,0.28721,0.25141,0.12506,0.061706,0.036033,0.0013629,0.0087597
0.041912,0.18088,0.29073,0.27575,0.083474,0.10561,0.00099275,0.020658,0.26001,0.27236,0.22924,0.11275,0.056156,0.057569,0.00032369,0.011584
0.075297,0.16058,0.28779,0.28328,0.094154,0.077037,0.0051762,0.016681,0.26601,0.29297,0.2064,0.13212,0.051837,0.039475,0.0015687,0.0096154
0.10788,0.16149,0.27105,0.27922,0.10079,0.064688,0.00093914,0.013947,0.25097,0.33123,0.20383,0.1254,0.058332,0.023839,8.0784e-007,0.0064019
0.090625,0.1395,0.25568,0.30359,0.11178,0.088773,0.0043881,0.0056637,0.30022,0.30176,0.24352,0.094034,0.038138,0.019401,0.0011469,0.0017884
0.089049,0.17266,0.23922,0.30137,0.10073,0.081634,0.0022877,0.013048,0.26202,0.26806,0.24566,0.12523,0.064538,0.023618,0.007519,0.0033533
0.055069,0.16877,0.31112,0.24229,0.13172,0.059983,0.0021704,0.028877,0.23172,0.29608,0.27301,0.12272,0.058726,0.010523,1.1712e-006,0.0072205
0.050552,0.14244,0.33493,0.24234,0.13471,0.075603,0.00039265,0.019026,0.2474,0.27685,0.25146,0.12899,0.072676,0.018089,4.7916e-005,0.0044963
0.10018,0.13596,0.3105,0.22125,0.13216,0.06881,0.0046198,0.026518,0.19932,0.27044,0.30439,0.10295,0.095361,0.020832,3.5131e-006,0.0067017
0.07377,0.15115,0.31356,0.28264,0.10926,0.05816,0.00090903,0.010548,0.22774,0.3206,0.28249,0.076263,0.066282,0.026193,0.00014765,0.00028408
0.075831,0.14525,0.32878,0.28922,0.093538,0.053922,0.00022778,0.013229,0.31811,0.25921,0.24981,0.073873,0.078474,0.018423,0.00031703,0.0017862
0.070617,0.1469,0.33642,0.24916,0.11603,0.056663,0.0062697,0.017939,0.25757,0.27015,0.28629,0.073195,0.084713,0.018689,3.9066e-006,0.0093931
0.051517,0.14559,0.29939,0.28249,0.11904,0.066381,0.0022102,0.03338,0.20774,0.30121,0.2741,0.09042,0.084559,0.034138,3.8318e-005,0.0077995
0.072552,0.16385,0.27631,0.25941,0.11265,0.081397,0.0091568,0.024676,0.23118,0.32251,0.21717,0.12013,0.093011,0.014003,0.0010917,0.00090433
0.069864,0.1845,0.27406,0.26691,0.094807,0.072358,0.00448,0.033016,0.24135,0.27975,0.28063,0.11682,0.072268,0.0069066,5.324e-007,0.002285
0.073126,0.173,0.28793,0.30054,0.064637,0.060593,0.0036968,0.036476,0.21591,0.33725,0.23729,0.0864,0.090719,0.021177,0.0046658,0.0065923
0.056413,0.1753,0.30883,0.30312,0.069073,0.053649,0.005088,0.028515,0.21749,0.35329,0.24261,0.071888,0.091801,0.017979,1.4333e-005,0.0049241
0.072263,0.12502,0.36966,0.3057,0.056887,0.046276,0.0013991,0.022799,0.20617,0.3128,0.20952,0.16468,0.078771,0.021711,0.0009701,0.0053882
0.051149,0.17668,0.31984,0.2787,0.09809,0.051641,0.0049269,0.018973,0.27078,0.29632,0.21888,0.12,0.07391,0.013273,0.0010111,0.0058264
0.068456,0.14205,0.31407,0.28557,0.10957,0.053787,0.0074309,0.019071,0.22312,0.26494,0.19209,0.16248,0.13133,0.018615,0.0052056,0.0022076
0.081526,0.14247,0.32782,0.26359,0.10114,0.067196,0.0020274,0.014229,0.19438,0.31177,0.22165,0.14465,0.10178,0.013243,0.0069806,0.005551
0.064225,0.14212,0.30774,0.29861,0.11235,0.052685,0.00060964,0.021667,0.19531,0.28991,0.25282,0.13059,0.10045,0.011441,0.00014186,0.019346
0.095221,0.16099,0.25469,0.30146,0.13,0.038166,0.0017435,0.017731,0.18305,0.32535,0.27635,0.11296,0.081813,0.011315,0.0010087,0.0081468
0.07717,0.14214,0.29394,0.28042,0.15696,0.036479,0.00047443,0.012418,0.20844,0.36082,0.24858,0.10086,0.051421,0.020226,0.00076063,0.0088983
0.074793,0.1303,0.30523,0.24118,0.19289,0.042844,0.00011824,0.01265,0.23085,0.34794,0.2726,0.0628,0.043631,0.033761,3.7157e-005,0.0083752
0.053033,0.13433,0.35925,0.24158,0.15125,0.046138,0.0036525,0.010764,0.2124,0.33436,0.22451,0.088179,0.082818,0.0434,4.8718e-005,0.014287
0.072327,0.11101,0.32333,0.28473,0.14303,0.050326,5.8349e-005,0.015191,0.26545,0.31988,0.20431,0.11674,0.067036,0.02277,0.0001076,0.0037008
0.067165,0.14706,0.33035,0.28985,0.09925,0.050205,0.0013251,0.014801,0.24866,0.2572,0.25705,0.14684,0.056104,0.020788,0.0034928,0.0098618
0.04662,0.14548,0.32597,0.30749,0.11844,0.038894,0.0016889,0.015422,0.21481,0.33298,0.20708,0.13905,0.073693,0.014179,0.0022846,0.015921
0.058973,0.15326,0.30146,0.29638,0.10254,0.063827,0.005045,0.018513,0.26356,0.33235,0.18245,0.125,0.074932,0.011011,0.0021081,0.0085873
0.05183,0.13568,0.35234,0.32081,0.079667,0.045617,0.0051617,0.0088849,0.23793,0.2888,0.22038,0.16156,0.069926,0.0074184,0.0022253,0.011763
0.067118,0.12399,0.36788,0.26247,0.11627,0.04665,0.00022345,0.015394,0.22642,0.29858,0.22321,0.13929,0.064915,0.029746,0.0024349,0.015405
0.094946,0.13604,0.32854,0.27902,0.10762,0.028817,0.00020284,0.024816,0.23176,0.3156,0.21927,0.11356,0.085456,0.015607,0.0083572,0.010383
0.081994,0.13959,0.30815,0.30501,0.1046,0.040335,0.0029553,0.017367,0.18534,0.31501,0.26163,0.12734,0.071899,0.020503,0.011013,0.0072692
0.074691,0.14922,0.30634,0.32624,0.079149,0.049076,5.4459e-005,0.015224,0.19843,0.29424,0.28533,0.124,0.068117,0.013907,0.0066662,0.0093035
0.052634,0.15018,0.30066,0.30062,0.12003,0.063146,4.0214e-006,0.012732,0.22331,0.30452,0.21168,0.11724,0.097819,0.037206,0.0013461,0.0068665
0.082402,0.14948,0.33471,0.25575,0.11812,0.042349,5.4935e-005,0.017138,0.22625,0.31599,0.2455,0.12083,0.068871,0.016308,0.0042681,0.0019848
0.064135,0.10692,0.35888,0.27916,0.090221,0.07749,0.00484,0.018353,0.19682,0.30758,0.26628,0.11835,0.07499,0.034755,5.9355e-005,0.0011637
0.053954,0.13805,0.33243,0.24876,0.12347,0.05965,0.0026794,0.041,0.2313,0.30326,0.24557,0.09802,0.091181,0.024124,0.00031619,0.0062264
0.059455,0.13665,0.36513,0.25274,0.10545,0.054051,0.0056107,0.020912,0.2824,0.22108,0.22286,0.12569,0.11437,0.016535,0.010027,0.0070354
0.075169,0.17286,0.33023,0.25291,0.099478,0.051058,0.0033642,0.014925,0.2583,0.24261,0.20448,0.17495,0.079874,0.019879,0.0078194,0.012085
0.065771,0.12938,0.33692,0.29646,0.10963,0.03925,2.4585e-007,0.02259,0.27553,0.29409,0.18501,0.12699,0.080761,0.02308,0.012371,0.0021634
0.065971,0.16456,0.3248,0.30298,0.1048,0.018378,0.0011595,0.017346,0.25765,0.24683,0.20854,0.14491,0.10229,0.025397,0.0058081,0.0085878
0.072678,0.12423,0.29789,0.33077,0.11492,0.041734,0.0095766,0.0082078,0.16886,0.24092,0.31863,0.13745,0.089509,0.027122,0.0068548,0.010661
0.08331,0.1158,0.34179,0.24382,0.11309,0.075326,0.00067341,0.026193,0.18446,0.3272,0.25167,0.14617,0.078695,0.0095002,0.00031547,0.0019994
0.076932,0.12678,0.35112,0.30079,0.089232,0.036245,0.0054256,0.013464,0.21513,0.33077,0.22449,0.13342,0.07037,0.0096617,0.0094846,0.0066712
0.094878,0.12604,0.31791,0.28864,0.097303,0.050802,0.0043194,0.020117,0.18793,0.32449,0.2224,0.1441,0.070809,0.037837,0.0057351,0.0067004
0.098409,0.16662,0.2969,0.2861,0.086015,0.044704,0.0040184,0.017236,0.2456,0.29945,0.22181,0.11288,0.092669,0.025365,0.00083471,0.001396
0.076348,0.15247,0.30194,0.34915,0.067422,0.046845,0.00069614,0.0051376,0.15697,0.29529,0.25273,0.15267,0.095939,0.02787,0.012134,0.0064017
0.096448,0.16449,0.26355,0.32801,0.077601,0.052629,0.0059987,0.011279,0.19502,0.26835,0.23737,0.14363,0.1045,0.039746,0.0018356,0.0095507
0.070052,0.13976,0.2992,0.33696,0.096766,0.042232,0.0037833,0.011248,0.1674,0.26419,0.27577,0.13274,0.13116,0.01976,0.0033936,0.0055812
0.070717,0.16067,0.29527,0.33353,0.081448,0.045712,0.0021333,0.010513,0.1912,0.31585,0.26072,0.14847,0.059791,0.014223,0.0020591,0.0076869
0.066911,0.1469,0.2561,0.34716,0.11159,0.046264,0.0011827,0.02389,0.18748,0.3036,0.24464,0.16175,0.059511,0.024757,0.011353,0.0069138
0.090728,0.14083,0.28688,0.3204,0.099074,0.044359,0.00061291,0.017116,0.22288,0.31292,0.22108,0.13162,0.064438,0.030055,0.00016366,0.016839
0.06034,0.18782,0.31796,0.26786,0.11631,0.030139,0.0020529,0.017522,0.20693,0.30961,0.20159,0.16156,0.086872,0.026869,0.00036072,0.0062113
0.063334,0.18821,0.32569,0.24485,0.10701,0.060286,0.00096271,0.0096612,0.17717,0.32808,0.23427,0.14,0.089944,0.018062,0.00029636,0.012174
0.09321,0.19832,0.30809,0.25153,0.060918,0.066784,0.0080625,0.013082,0.2014,0.28522,0.23157,0.14711,0.11331,0.0083907,0.0045794,0.0084229
0.080285,0.14812,0.30116,0.29308,0.086826,0.075674,0.0007013,0.014156,0.27347,0.25804,0.26092,0.13009,0.066283,0.0082164,0.00083009,0.0021439
0.065685,0.12003,0.29139,0.33106,0.11652,0.046747,0.0039977,0.024566,0.22272,0.25387,0.26798,0.14993,0.064508,0.0292,0.0080838,0.0037035
0.062994,0.14568,0.27493,0.30053,0.12813,0.059088,0.0020319,0.026617,0.17752,0.31522,0.25277,0.15427,0.044733,0.0512,0.0031355,0.0011602
0.082406,0.12336,0.35902,0.26398,0.1027,0.056898,0.0022607,0.0093648,0.20671,0.31953,0.26288,0.11219,0.069838,0.021916,0.0063663,0.00057759
0.085086,0.11697,0.31002,0.31513,0.08209,0.057834,0.00041801,0.032451,0.24445,0.27694,0.23626,0.1284,0.087607,0.011458,0.0045577,0.010326
0.081539,0.12965,0.34076,0.2823,0.096877,0.052981,0.0022926,0.013599,0.24552,0.24263,0.23836,0.14245,0.076038,0.0323,0.0080594,0.014642
0.082947,0.1504,0.32832,0.20291,0.14298,0.07615,0.00033316,0.015966,0.23087,0.25623,0.26983,0.16208,0.06352,0.015414,0.0010462,0.00099733
0.082312,0.16228,0.31635,0.22946,0.11301,0.081643,0.002391,0.012548,0.277,0.28472,0.22372,0.13379,0.063278,0.0079818,0.0008243,0.0086819
0.075615,0.17898,0.3383,0.21694,0.12639,0.04759,0.0062777,0.009912,0.25777,0.31548,0.19796,0.16353,0.047322,0.010328,0.00023167,0.0073636
0.081394,0.1337,0.32639,0.26833,0.1273,0.044241,4.375e-005,0.018599,0.21107,0.31957,0.24287,0.12782,0.076604,0.011487,0.0011614,0.0094174
0.061621,0.1775,0.27143,0.29885,0.086503,0.08984,0.0025183,0.011729,0.27777,0.25642,0.24591,0.13385,0.043635,0.02388,1.0706e-005,0.01853
0.081075,0.16929,0.26969,0.31232,0.077863,0.072891,0.0020003,0.014869,0.29444,0.28168,0.20273,0.1499,0.047998,0.017078,0.0026593,0.0035175
0.079047,0.14954,0.27228,0.3225,0.097853,0.067634,0.0015248,0.0096218,0.21625,0.27409,0.24289,0.20136,0.047422,0.012353,0.0003539,0.0052818
0.08014,0.15587,0.27948,0.34013,0.080308,0.055584,0.00082809,0.0076627,0.19048,0.32892,0.26547,0.11587,0.074145,0.017688,0.00072307,0.0067048
0.052637,0.13247,0.33897,0.31483,0.084601,0.055893,0.0020108,0.018592,0.22273,0.34367,0.22392,0.10478,0.07776,0.017724,3.5512e-005,0.0093882
0.060823,0.14871,0.32037,0.26252,0.1071,0.079114,0.00035962,0.020997,0.25297,0.28274,0.24514,0.1256,0.082912,0.0040574,1.5455e-005,0.0065656
0.071844,0.17257,0.3096,0.24382,0.10835,0.076799,0.0016798,0.015339,0.24192,0.28869,0.23229,0.11011,0.094263,0.016043,0.0012278,0.015454
0.096439,0.17087,0.27327,0.25688,0.11243,0.063378,0.0037091,0.023024,0.26904,0.32873,0.20837,0.11405,0.053364,0.018542,5.8732e-006,0.0078976
0.10232,0.17689,0.25185,0.29202,0.083564,0.069836,0.0044317,0.01909,0.24288,0.30009,0.23746,0.13579,0.062976,0.014857,0.0034566,0.0024938
0.070719,0.16583,0.35348,0.25387,0.089138,0.05389,0.0014576,0.011624,0.21828,0.3718,0.1864,0.14018,0.072137,0.0043719,0.00080951,0.006032
0.07188,0.15739,0.28242,0.30162,0.10265,0.051832,0.0040002,0.028203,0.27387,0.34484,0.20312,0.09686,0.032903,0.035073,0.0028424,0.010491
0.079201,0.15741,0.29073,0.27906,0.11414,0.061195,0.0051047,0.013154,0.23137,0.36221,0.17496,0.094958,0.088871,0.027523,0.00019641,0.019917
0.09949,0.13446,0.29234,0.28838,0.11197,0.053817,0.0016671,0.017881,0.27582,0.29572,0.23576,0.066401,0.10867,0.0082921,6.5148e-006,0.0093285
0.082475,0.11946,0.30369,0.32396,0.095173,0.06402,0.00031777,0.010899,0.29299,0.31395,0.2134,0.071781,0.078855,0.019431,0.0033302,0.0062656
0.07179,0.10788,0.34656,0.28028,0.096803,0.079287,0.0014343,0.01597,0.28199,0.29954,0.21996,0.097056,0.080362,0.012745,0.0037843,0.0045688
0.067894,0.12389,0.36244,0.24148,0.11473,0.079677,0.0012964,0.0085904,0.2397,0.31326,0.2618,0.078676,0.077697,0.022767,0.0024914,0.003606
0.0999,0.11941,0.30103,0.28048,0.1118,0.062529,0.0015869,0.02326,0.24324,0.33806,0.2607,0.065144,0.053124,0.030134,0.00068667,0.0089061
0.087423,0.13925,0.31728,0.2673,0.11423,0.065839,0.0011376,0.0075387,0.28557,0.34103,0.21845,0.061886,0.040523,0.033309,0.00065017,0.01858
0.096187,0.15265,0.28801,0.29615,0.081873,0.062588,0.00073697,0.021807,0.22599,0.28453,0.28519,0.11215,0.068331,0.012108,0.0025353,0.0091653
0.10349,0.13012,0.32384,0.28665,0.070662,0.067988,2.0551e-005,0.017224,0.18913,0.24929,0.32728,0.118,0.093578,0.01993,0.0020039,0.000801
0.086932,0.13244,0.28839,0.31935,0.081982,0.074251,0.001022,0.015634,0.23777,0.24563,0.30335,0.10811,0.084055,0.013514,0.0038404,0.0037378
0.081127,0.13585,0.36772,0.23838,0.10519,0.051981,0.0057723,0.013978,0.24622,0.25689,0.26257,0.10815,0.097312,0.010506,0.010545,0.0078093
0.065952,0.14805,0.34723,0.2711,0.10946,0.031964,0.0059223,0.020319,0.29863,0.29497,0.2114,0.11882,0.050534,0.019541,0.0048926,0.0012133
0.097263,0.15691,0.3068,0.2951,0.090249,0.03905,0.0010394,0.01359,0.26536,0.24507,0.2192,0.17479,0.065602,0.020624,0.001253,0.0081068
0.089277,0.1648,0.31235,0.28339,0.096839,0.04022,0.00018174,0.012948,0.29595,0.30132,0.18929,0.098819,0.072357,0.032966,0.0002695,0.0090418
0.092225,0.19854,0.29874,0.25372,0.096219,0.047536,0.0012207,0.011804,0.24242,0.31158,0.2267,0.11824,0.053631,0.036848,0.00088908,0.009694
0.11966,0.15334,0.28544,0.27655,0.096893,0.052958,0.00045018,0.014706,0.18598,0.36022,0.23236,0.10869,0.08068,0.021711,0.00025041,0.01012
0.093122,0.11604,0.33495,0.30569,0.095949,0.042872,0.0006992,0.010677,0.24498,0.32203,0.29174,0.071404,0.060335,0.006113,0.00015962,0.0032293
0.096309,0.10947,0.31104,0.31825,0.089924,0.052446,0.0056173,0.016942,0.23519,0.39388,0.25489,0.062116,0.041727,0.010487,0.00061482,0.0010899
0.10698,0.12406,0.34045,0.23718,0.11817,0.047078,0.00047645,0.025611,0.20793,0.33835,0.25297,0.089653,0.084454,0.013462,2.78e-005,0.01316
0.1108,0.12489,0.32507,0.27686,0.099366,0.037322,0.00033873,0.02535,0.24037,0.28465,0.25196,0.12842,0.06437,0.023199,0.00039827,0.0066204
0.11104,0.13712,0.34478,0.2719,0.081992,0.021621,0.00028122,0.03127,0.21497,0.31878,0.24919,0.13562,0.058295,0.020937,0.00066428,0.0015415
0.051757,0.16343,0.36361,0.29037,0.079658,0.024216,0.0016217,0.025331,0.19967,0.31312,0.26693,0.1336,0.072603,0.0081645,0.0016362,0.0042756
0.078824,0.11461,0.29796,0.35019,0.11818,0.024928,0.00012252,0.015193,0.18076,0.23117,0.27831,0.1581,0.106,0.035963,0.0023458,0.0073524
0.081369,0.11844,0.3204,0.33237,0.088387,0.033836,2.9135e-005,0.025174,0.24182,0.20968,0.25755,0.13757,0.086828,0.062264,0.0025742,0.001721
0.073746,0.12576,0.34319,0.3049,0.064416,0.063989,0.0017874,0.022208,0.26002,0.20756,0.2948,0.11127,0.081179,0.03319,0.0010389,0.010949
0.087319,0.12216,0.34647,0.26373,0.10817,0.059914,0.00067416,0.011561,0.2249,0.24834,0.26262,0.12799,0.098137,0.032936,0.00048737,0.0045954
0.096369,0.12033,0.32921,0.2935,0.081227,0.06221,6.3061e-006,0.017155,0.18136,0.30133,0.24348,0.11955,0.071291,0.054976,0.008865,0.019153
0.07469,0.12828,0.34328,0.24358,0.1421,0.05339,4.1512e-005,0.014642,0.20078,0.31654,0.23197,0.10441,0.11124,0.022666,0.0039557,0.0084419
0.053426,0.14805,0.31731,0.26011,0.123,0.071167,0.00014133,0.026792,0.2076,0.30627,0.25154,0.12276,0.068901,0.034872,0.00096569,0.0070803
0.065712,0.17092,0.32017,0.28337,0.076736,0.073477,0.00012264,0.0094891,0.1939,0.3087,0.29253,0.094896,0.071361,0.022699,0.00081475,0.0151
0.083147,0.14462,0.32132,0.26571,0.076507,0.098625,0.0019622,0.0081189,0.17191,0.30668,0.28915,0.091965,0.11127,0.02029,0.0011099,0.007615
0.088098,0.15495,0.28428,0.32716,0.065417,0.066826,1.0007e-007,0.013265,0.21338,0.34589,0.26946,0.076403,0.053033,0.029362,0.0033501,0.0091196
0.088176,0.15692,0.31051,0.28968,0.068627,0.071055,0.0021014,0.012935,0.21318,0.2814,0.25681,0.14364,0.070787,0.02784,0.00087357,0.0054671
0.06661,0.18165,0.33606,0.27301,0.079407,0.050826,0.0029168,0.0095142,0.21887,0.28427,0.26601,0.14374,0.039386,0.044989,0.0026697,5.4607e-005
0.067533,0.12712,0.33805,0.3208,0.08449,0.042399,0.0025196,0.017086,0.25335,0.2553,0.25668,0.13514,0.054396,0.037816,0.00085805,0.0064663
0.068519,0.12564,0.35632,0.2811,0.1155,0.026646,0.0023611,0.023914,0.19922,0.28606,0.30543,0.12394,0.052166,0.031734,0.00014822,0.001306
0.059902,0.15607,0.31672,0.25913,0.15617,0.029728,1.3727e-007,0.022274,0.22976,0.30228,0.27907,0.10089,0.055368,0.029884,0.00079467,0.0019656
0.047242,0.14681,0.32679,0.31527,0.11511,0.031552,6.6189e-009,0.017229,0.21401,0.25521,0.25632,0.13757,0.076907,0.054055,0.0018762,0.004051
0.055273,0.12547,0.28427,0.3411,0.10893,0.056655,0.0062638,0.022037,0.28333,0.2965,0.23303,0.11984,0.049328,0.0072297,0.0058061,0.0049421
0.080858,0.17157,0.23864,0.36479,0.085932,0.046725,3.9968e-005,0.011441,0.25056,0.29169,0.27354,0.095937,0.03706,0.028968,0.0049415,0.017305
0.052777,0.12165,0.2969,0.3444,0.098729,0.076344,0.0017704,0.0074268,0.24807,0.22912,0.28374,0.13766,0.059916,0.022987,0.0044267,0.01409
0.051059,0.15134,0.29988,0.28863,0.12057,0.056931,0.010969,0.020618,0.29534,0.22167,0.24235,0.12704,0.080386,0.017535,0.00403,0.011642
0.05403,0.1813,0.25005,0.3325,0.088072,0.078796,0.0044722,0.010773,0.27462,0.24119,0.24357,0.12869,0.087075,0.021371,2.6688e-005,0.0034626
0.073211,0.19006,0.2768,0.31855,0.078895,0.041062,0.0038376,0.017581,0.28668,0.23113,0.23461,0.15491,0.060456,0.009858,0.0021567,0.020198
0.068073,0.17562,0.32588,0.29388,0.06379,0.051035,0.0014766,0.020243,0.17924,0.24353,0.32077,0.14721,0.049712,0.023336,0.0014918,0.034706
0.093906,0.13824,0.29959,0.31649,0.085533,0.046989,0.0020992,0.017155,0.23028,0.28614,0.25588,0.12111,0.054534,0.021782,0.00042516,0.029847
0.068651,0.16844,0.28276,0.26669,0.13667,0.053877,0.0092125,0.013698,0.23076,0.23267,0.29575,0.1414,0.056868,0.021331,8.4241e-005,0.021141
0.052531,0.16198,0.31596,0.2948,0.098569,0.058773,0.0048578,0.012531,0.21803,0.24526,0.28734,0.11221,0.06826,0.032267,0.00033367,0.036301
0.070303,0.16666,0.2836,0.32117,0.07621,0.068488,0.0014549,0.012108,0.27384,0.25028,0.23846,0.10183,0.091163,0.037624,0.0014462,0.0053549
0.076726,0.1545,0.27508,0.32071,0.082749,0.059115,0.0028931,0.028225,0.2623,0.24943,0.24347,0.12895,0.074251,0.037736,7.9202e-005,0.0037906
0.064346,0.1384,0.33191,0.28251,0.11897,0.053013,9.7984e-005,0.010757,0.26239,0.26902,0.21505,0.14711,0.088312,0.010299,5.1224e-005,0.007774
0.091616,0.137,0.30961,0.29151,0.11183,0.05113,0.0005207,0.0067867,0.22553,0.26972,0.24936,0.12426,0.10445,0.011878,0.0066651,0.0081323
0.10114,0.15794,0.2532,0.30857,0.098623,0.06552,6.8182e-007,0.015009,0.26262,0.24653,0.25238,0.1493,0.06819,0.013431,0.00015897,0.0073964
0.098822,0.17059,0.25391,0.28208,0.097359,0.066229,0.0027218,0.028281,0.24585,0.30005,0.26202,0.10606,0.057492,0.021967,0.0047533,0.0018112
0.11982,0.14809,0.27722,0.26422,0.097228,0.057285,0.0016867,0.034458,0.23456,0.29392,0.23289,0.14964,0.045361,0.031409,0.0041874,0.0080261
0.084014,0.1615,0.30731,0.26131,0.10604,0.054795,0.00031412,0.024719,0.21085,0.28526,0.26353,0.11785,0.06792,0.032035,0.00022044,0.022336
