-1746.1,62.222,18.397,39.774
-1743.5,57.389,17.865,39.774
-1721,70.362,21.14,39.462
-1729.4,58.74,17.168,39.907
-1742,45.487,16.877,38.159
-1700.1,45.925,21.575,35.502
-1729.5,46.901,18.022,35.679
-1732.9,45.246,18.424,38.542
-1696.1,53.638,18.677,32.952
-1687.2,58.208,17.762,35.605
-1716,54.511,17.092,36.942
-1735.7,60.832,16.897,35.555
-1730,53.924,19.731,35.586
-1723.6,45.493,17.639,36.686
-1709.9,54.776,17.983,35.4
-1656.4,86.415,16.99,36.833
-1707.3,57.322,16.604,35.82
-1709.4,49.028,16.151,35.82
-1679,69.162,17.08,35.466
-1678.7,103.36,17.679,35.212
-1684.3,65.685,17.793,34.093
-1663.3,96.193,17.445,34.093
-1679.6,121.46,17.229,33.131
-1678.4,78.072,18.599,32.426
-1730,81.513,19.238,32.588
-1721.4,87.284,23.084,33.132
-1733.6,76.027,19.944,33.714
-1709,51.915,26.763,33.603
-1715,83.251,64.924,33.603
-1699.5,79.668,23.756,35.532
-1691.7,91.184,28.323,35.685
-1703.7,76.22,21.179,36.149
-1711.7,71.888,19.503,36.492
-1730.6,60.764,20.049,36.674
-1701.6,63.287,17.224,34.501
-1698.6,54.186,15.2,33.504
-1733.1,52.85,15.324,33.001
-1669.9,60.087,13.762,32.869
-1696.1,81.262,14.615,33.43
-1728.3,86.853,13.518,33.43
-1703.3,52.292,14.695,34.154
-1677.9,57.227,14.882,34.154
-1685.2,59.655,16.877,34.057
-1715.5,62.743,17.571,34.613
-1686.9,60.558,17.807,35.584
-1706.4,63.149,17.409,36.872
-1679.7,58.095,18.226,36.348
-1686.8,62.476,19.209,33.646
-1711.8,62.141,17.866,33.539
-1685,87.728,17.244,35.258
-1687.5,70.555,26.619,35.186
-1722.4,123.77,18.043,34.921
-1679.9,119.08,17.145,35.262
-1710.2,247.7,19.353,35.092
-1695.1,101.45,21.326,35.507
-1711.6,173.88,18.106,34.342
-1725.3,110.32,17.611,34.346
-1724,97.927,17.27,34.557
-1712.3,97.762,17.639,34.651
-1703.4,105.04,16.24,35.072
-1694.6,89.462,16.016,33.014
-1711.7,71.321,19.091,35.519
-1680.1,81.259,17.039,35.323
-1684.7,61.185,17.538,40.727
-1677.2,51.669,16.369,39.758
-1713.5,70.114,17.368,31.309
-1710.4,55.21,16.95,31.308
-1698.2,48.217,15.559,31.324
-1700.8,54.787,16.563,33.852
-1727.8,48.745,16.356,59.329
-1715.2,47.615,16.132,33.951
-1727.8,49.872,16.455,52.466
-1719.8,52.35,16.833,61.954
-1704.7,49.335,17.316,62.457
-1695,56.767,19.174,62.61
-1745.5,51.822,20.358,36.622
-1736.4,53.826,21.356,39.471
-1766.2,59.63,21.509,39.471
-1744.7,63.295,18.564,39.629
-1748.2,79.74,18.211,41.724
-1706.4,54.572,16.807,41.832
-1720.2,51.702,15.968,44.392
-1765.2,85.136,18.132,44.392
-1770.4,94.073,17.643,37.648
-1772.5,60.38,16.906,37.648
-1773.5,72.429,17.578,42.403
-1787.4,76.256,15.776,40.537
-1791.4,53.358,14.417,46.34
-1763.6,58.467,13.948,46.674
-1779.5,49.059,17.015,36.571
-1768.7,55.806,17.774,36.571
-1800.6,53.397,17.907,35.964
-1748.9,56.204,14.417,36.034
-1763.6,48.994,16.164,35.872
-1756.7,59.044,15.8,42.122
-1720.7,62.97,16.176,42.113
-1764.3,45.569,14.208,36.41
-1728.5,54.792,15.03,35.123
-1730.5,49.719,18.265,35.136
-1747,43.34,14.473,32.985
-1726.7,48.122,15.257,33.498
-1736.9,48.118,16.998,34.743
-1744.8,51.901,15.922,34.743
-1762,46.904,18.289,38.349
-1748.4,46.572,17.08,36.663
-1756.8,52.966,16.753,37.016
-1711.4,59.719,17.66,38.456
-1734.6,46.238,16.618,35.778
-1705.2,44.825,17.076,36.239
-1764.9,48.69,17.469,37.081
-1756.5,42.261,18.674,37.39
-1744.1,43.546,17.724,36.189
-1738.7,48.381,17.806,35.755
-1744.8,42.57,20.198,33.921
-1753.8,43.366,17.364,35.598
-1774.1,42.134,20.13,36.567
-1740,41.025,19.017,37.094
-1742.4,40.402,17.085,37.684
-1747.4,44.032,17.032,37.536
-1756.9,46.959,17.039,37.589
-1789.1,45.433,16.006,37.374
-1739.9,45.857,16.457,37.6
-1740.5,51.825,16.633,34.463
-1755.2,49.979,16.777,38.258
-1749.5,52.749,15.872,34.544
-1777.1,67.255,16.166,38.208
-1773.1,67.698,15.648,34.018
-1783.5,55.766,16.926,34.018
-1735.3,59.242,15.197,33.625
-1746.9,58.994,14.38,32.09
-1718.4,46.831,14.763,34.815
-1749.2,48.393,16.848,35.182
-1718.1,46.627,18.167,35.191
-1765.9,39.87,17.78,36.967
-1740.8,41.299,25.216,36.956
-1689.2,47.883,16.904,37.891
-1623.9,48.893,18.87,37.623
-1657.2,50.318,15.888,36.002
-1641.2,49.884,16.031,35.881
-1677.2,89.113,16.057,34.605
-1679,52.499,16.301,37.234
-1714.5,63.704,13.999,39.181
-1718.4,73.742,13.603,37.487
-1714.2,46.803,14.877,33.888
-1676,48.823,13.268,33.639
-1727.2,74.534,14.957,33.756
-1718.1,56.323,12.338,31.372
-1753.8,54.757,14.067,33.465
-1722.5,66.365,15.496,33.859
-1780.5,48.721,16.857,32.512
-1742.3,53.696,15.051,31.464
-1707.1,50.194,20.309,33.111
-1739.5,62.422,18.156,30.821
-1714.9,54.578,16.88,29.028
-1747.4,63.724,13.864,32.122
-1709,49.629,13.889,32.94
-1686.1,47.618,15.248,33.005
-1681.1,50.007,14.492,32.778
-1693.5,58.35,10.326,32.734
-1719.3,54.007,14.294,33.372
-1708.1,47.987,13.616,32.603
-1734.9,55.148,16.168,35.442
-1714.2,52.189,19.803,35.442
-1750.2,64.839,20.696,35.186
-1745.6,81.559,14.918,35.186
-1733,60.389,16.374,35.411
-1744,65.47,14.06,35.197
-1720,91.941,17.187,35.197
-1720.8,111.12,16.1,36.583
-1722.8,66.457,14.656,36.383
-1722.1,113.95,27.287,35.97
-1712.8,110.11,14.04,35.782
-1710.6,59.485,17.588,32.277
-1728.6,60.803,17.208,32.465
-1749.4,78.304,15.841,33.924
-1772.5,76.543,14.998,32.327
-1762.1,53.755,11.232,32.327
-1758,56.751,16.637,32.014
-1732,67.982,18.567,32.267
-1739.9,64.104,15.47,43.045
-1695.8,59.506,19.588,31.849
-1714.2,46.56,20.944,32.266
-1748.4,47.835,20.823,32.266
-1727.8,55.594,16.819,35.415
-1739,56.5,17.478,35.415
-1721.1,57.652,17.451,35.472
-1711.9,50.542,17.075,35.472
-1688.9,73.789,21.219,35.472
-1718.3,60.391,19.478,35.207
-1724.2,101.13,18.443,33.168
-1709.1,46.451,17.544,34.503
-1703.5,63.316,17.107,34.503
-1741.3,100.28,17.561,32.808
-1730.1,83.822,17.997,42.114
-1707.9,57.167,17.518,41.743
-1753.4,58.761,18.104,41.743
-1728.1,53.045,18.818,42.016
-1710,51.705,16.15,42.016
-1713.6,63.391,17.371,42.165
-1771,53.639,19.526,38.93
-1769.1,52.096,20.388,38.428
-1756.7,49.212,17.168,38.428
-1755.8,44.593,17.495,42.116
-1744.1,43.085,19.024,34.446
-1752.2,46.784,19.224,34.905
-1795.1,39.5,18.546,34.999
-1768.3,46.148,18.191,34.924
-1729.6,57.95,17.417,34.25
-1780.5,57.222,21.327,33.091
-1732.9,53.652,17.684,33.306
-1742.9,62.524,20.708,32.981
-1729.7,61.572,17.67,34.68
-1760.3,59.15,20.935,35.101
-1736.1,42.93,18.316,35.276
-1723.4,48.271,23.398,37.293
-1739.4,54.036,16.515,43.519
-1714.1,61.863,16.271,44.413
-1738.5,54.273,17.203,44.404
-1718.3,56.399,18.981,44.404
-1721.8,56.354,17.844,34.415
-1758.6,40.252,17.868,34.433
-1732.5,53.386,18.118,34.63
-1715.1,55.08,16.487,34.997
-1725.2,56.576,17.97,37.396
-1739.4,48.874,17.725,34.809
-1698.5,47.075,16.843,34.808
-1748.4,48.987,18.174,35.803
-1734.3,47.602,17.16,35.46
-1685.5,42.86,16.429,35.424
-1717.9,38.886,18.821,34.379
-1699.7,39.614,18.726,33.981
-1687.3,45.215,18.639,33.941
-1705.4,49.347,17.506,33.768
-1738.2,49.422,17.219,33.2
-1704.4,53.062,18.119,33.136
-1708.3,53.668,18.329,33.179
-1731.4,67.355,17.28,33.613
-1723.2,46.956,17.713,32.013
-1698.7,43.255,18.898,32.626
-1737,41.29,17.82,33.25
-1734,48.716,21.857,34.197
-1735.8,45.164,17.889,34.118
-1735.2,45.34,20.221,34.152
-1735.7,46.797,16.563,34.239
-1718.7,59.731,15.972,32.569
-1708.7,42.864,31.232,32.095
-1717.6,44.753,14.95,34.008
-1715.3,47.432,45.185,34.008
-1725.1,42.64,28.259,33.383
-1704.3,44.353,14.944,33.413
-1725.2,54.583,25.516,33.39
-1740.6,58.263,19.941,34.167
-1740.1,40.901,16.589,28.826
-1735,48.439,15.68,29.549
-1742.5,48.147,16.919,28.866
-1738,43.028,21.6,30.844
-1740,40.637,21.142,34.954
-1735.1,43.863,17.503,33.969
-1761.3,38.005,19.596,32.948
-1766.3,43.367,18.688,32.361
-1768,43.682,18.153,33.373
-1774,61.203,18.421,34.826
-1746.1,58.664,17.368,39.042
-1739.5,61.196,17.965,39.766
-1710.9,81.092,18.525,38.872
-1717.9,65.279,17.632,39.014
-1755.4,67.126,18.056,40.803
-1744.5,65.238,16.842,40.748
-1721.2,80.111,17.482,40.772
-1754.3,62.625,16.939,41.194
-1749.3,90.859,20.045,41.219
-1755.1,71.114,18.448,41.766
-1747,56.818,18.006,41.651
-1745.3,55.193,16.914,42.395
-1765,83.022,18.027,38.178
-1758.7,60.318,17.689,35.477
-1761.6,54.501,18.708,37.269
-1733.8,73.879,19.091,38.667
-1729.7,76.688,18.109,38.486
-1719.6,64.984,16.749,38.486
-1717.9,85.413,17.738,39.082
-1731,93.972,17.977,38.792
-1741.3,70.719,17.799,38.182
-1754.9,85.278,16.498,38.233
-1740.2,76.599,17.535,38.768
-1723.7,82.62,16.362,39.005
-1719.6,139.97,16.767,39.891
-1731.9,63.484,16.702,40.105
-1743.2,58.113,18.843,40.303
-1760.5,63.578,17.535,36.905
-1770.6,55.082,19.283,36.04
-1754,50.921,18.113,38.102
-1713.6,60.815,17.526,35.167
-1736.9,56.344,18.893,35.167
-1698,59.967,24.503,38.39
-1739.6,60.054,15.672,38.533
-1727.6,49.899,18.131,37.86
-1711.4,55.455,18.162,35.869
-1709,55.52,16.866,35.813
-1743.8,67.765,16.505,35.764
-1735.4,43.94,17.828,35.99
-1726,42.585,17.221,37.191
-1705.3,49.742,17.103,37.246
-1704.1,43.229,16.573,46.211
-1696.2,42.103,17.623,46.349
-1698.6,40.967,17.385,45.625
-1730.3,51.06,17.435,32.418
-1712,60.253,17.518,35.735
-1711,44.694,17.864,35.993
-1668.1,45.275,17.062,35.933
-1660.5,52.223,17.806,31.521
-1697.2,52.977,19.155,34.422
-1728.9,62.508,17.84,33.082
-1709.4,70.095,17.664,32.26
-1716.3,79.019,17.238,31.267
-1744.7,65.16,17.234,31.881
-1714.8,52.144,17.044,32.28
-1750.3,50.729,16.634,32.28
-1713.5,64.541,17.356,31.237
-1717.1,65.041,18.191,31.892
-1712.2,53.483,17.856,34.259
-1723.7,61.891,19.177,34.259
-1715.2,63.976,17.759,32.44
-1704.4,57.528,21.221,33.865
-1699.6,61.721,21.432,44.215
-1723.5,64.952,17.803,36.543
-1724.6,68.076,18.412,36.549
-1761.3,60.583,23.528,37.44
-1764.1,59.657,18.57,35.961
-1770.9,51.751,22.582,35.961
-1785.5,42.13,18.163,36.778
-1749.2,49.438,25.64,36.566
-1754.1,59.591,17.899,35.14
-1748.6,64.556,18.951,40.308
-1760.6,77.587,17.616,38.135
-1727.4,66.924,17.046,36.631
-1718,50.755,15.653,33.276
-1768.9,77.481,18.982,31.06
-1763.1,60.035,18.388,39.717
-1774.6,49.792,18.657,40.317
-1735.9,46.835,17.523,33.337
-1721.9,47.798,18.681,34.161
-1724.4,58.903,21.609,33.456
-1731.8,58.354,19.055,33.336
-1756.8,52.785,17.761,30.913
-1743.1,59.398,19.882,32.101
-1752.9,43.899,17.929,33.729
-1744.2,48.734,17.703,34.325
-1785.1,53.739,18.883,45.47
-1713.8,52.219,18.975,45.392
-1707.2,53.419,17.814,45.441
-1702,53.891,17.447,45.149
-1744.6,44.516,20.269,33.851
-1738,48.8,19.758,33.851
-1730.1,58.665,18.431,29.7
-1713.3,59.355,17.106,36.636
-1725.9,64.668,22.306,33.295
-1727.3,85.652,17.935,32.606
-1700.6,66.841,18.106,35.312
-1693.2,81.754,19.358,33.788
-1673.6,79.399,25.02,35.414
-1704,56.9,22.632,35.414
-1704.3,60.162,19.22,35.41
-1668.1,69.999,19.228,35.354
-1688.9,81.594,19.545,32.047
-1638.9,64.57,20.022,30.453
-1677.5,61.811,18.561,32.311
-1698.9,111.32,18.963,32.07
-1701.2,56.556,16.684,33.155
-1713.8,78.907,18.786,31.566
-1700.7,71.482,17.573,34.196
-1697.7,60.951,18.406,34.212
-1713.8,76.098,19.1,34.208
-1726.4,56.077,16.706,32.443
-1711.1,80.472,19.47,32.515
-1708.6,66.494,17.891,34.846
-1713.9,88.219,17.893,34.808
-1672.7,57.29,17.838,36.698
-1704.6,68.134,17.699,36.645
-1733.1,63.752,17.49,34.878
-1740.4,62.615,17.085,34.878
-1712.7,60.278,17.017,38.607
-1696.5,60.546,17.218,37.884
-1690.5,60.453,14.905,44.514
-1672,77.122,13.397,44.514
-1638.6,44.029,14.91,44.514
-1628.6,62.921,18.272,44.576
-1690.8,59.817,16.311,44.718
-1676.4,51.483,17.209,44.066
-1679,56.564,18.125,44.725
-1692.1,52.596,16.972,37.563
-1712.7,55.718,18.456,37.75
-1695.5,60.009,19.832,42.775
-1724.6,68.961,17.058,37.836
-1647.6,52.591,18.942,37.835
-1698.9,50.461,18.768,37.665
-1693.6,57.407,17.915,40.675
-1692.8,50.932,19.049,39.617
-1675.1,48.161,18.762,36.404
-1704.6,51.153,18.674,35.514
-1667.5,58.373,18.133,38.562
-1649.2,50.469,18.53,34.856
-1672.7,47.815,18.954,34.059
-1717.5,48.384,17.792,33.912
-1704.7,43.293,17.362,41.902
-1703.6,53.007,17.505,43.517
-1719.1,51.774,19.257,39.724
-1672.6,47.859,16.961,32.019
-1662.6,75.739,16.55,36.913
-1663.4,61.819,17.338,34.928
-1641.4,53.469,17.353,35.219
-1637.8,55.352,16.794,35.238
-1636.4,52.468,16.697,34.494
-1689.5,48.594,17.549,33.062
-1674.9,63.838,16.848,31.572
-1670,71.33,20.794,31.127
-1701.6,58.364,18.573,31.127
-1669.6,48.182,19.869,33.304
-1668.3,52.438,18.266,33.987
-1665.6,69.43,20.061,50.321
-1647.9,47.892,18.393,50.1
-1669.2,55.507,17.887,45.116
-1673.3,58.301,16.43,43.08
-1673.5,54.951,19.918,34.477
-1644.8,54.821,18.655,34.999
-1664.8,64.581,15.846,36.287
-1652,74.409,18.587,37.686
-1665.3,62.003,18.362,38.267
-1665.3,48.823,17.102,38.532
-1656.8,70.488,18.072,38.568
-1704.7,57.94,17.557,38.764
-1712.8,69.788,17.098,37.957
-1720.7,59.501,17.162,37.936
-1721.8,54.905,16.541,46.291
-1722.3,64.561,17.505,43.012
-1690.9,60.896,18.085,37.763
-1604,58.528,19.079,38.398
-1651.6,91.241,20.324,42.756
-1665.8,114.45,19.879,36.68
-1676.8,67.448,22.089,36.68
-1692,119.71,24.863,36.945
-1678.6,74.831,26.914,37.07
-1700.9,114.2,16.125,36.568
-1708.8,87.4,17.647,34.846
-1681,80.347,16.285,37.489
-1687.2,66.729,17.039,37.698
-1728,55.707,17.549,37.624
-1679.7,62.224,17.699,37.394
-1724.1,55.24,17.862,37.875
-1740.5,67.752,21.155,37.195
-1720,74.688,18.593,37.195
-1715.5,62.088,19.535,38.546
-1717.1,100.97,21.921,33.438
-1712.9,70.38,19.836,31.745
-1715.9,66.385,17.984,39.393
-1704.8,78.219,19.591,36.858
-1693.9,81.297,19.633,36.569
-1698.6,109.72,19.036,33.777
-1690.8,76.682,18.647,46.747
-1693.4,71.664,17.217,46.936
-1664.9,76.426,17.212,46.192
-1697.2,71.248,17.684,35.525
-1705.5,66.252,17.584,35.525
-1727.2,58.217,18.262,35.69
-1720.1,60.566,17.396,41.071
-1698.5,58.147,18.069,41.094
-1704.5,55.642,16.786,50.887
-1668.3,60.616,17.248,34.602
-1673.3,50.824,17.617,34.427
-1697.9,53.911,18.249,32.879
-1684.7,54.991,17.783,34.802
-1708.5,49.5,16.75,30.243
-1694.3,53.879,15.871,33.014
-1702.8,47.42,16.063,63.683
-1696.9,44.713,19.632,61.649
-1710.7,48.119,16.774,44.554
-1674.9,49.405,16.581,56.207
-1677.8,53.167,14.581,40.651
-1665,60.389,19.818,40.287
-1663.6,60.097,19.399,40.674
-1664.1,60.841,20.833,39.968
-1670.7,52.976,15.697,41.078
-1648.8,73.647,15.608,41.03
-1649,90.33,16.832,41.278
-1712.8,108.33,17.814,37.673
-1657,104.62,16.702,37.387
-1698.2,89.61,13.214,37.316
-1664.4,76.664,16.529,37.292
-1644.9,63.186,19.01,37.465
-1634.1,85.486,17.025,35.981
-1628.3,51.47,18.601,37.236
-1643.7,50.298,22.002,37.233
-1644.8,62.159,19.571,46.853
-1631.2,50.533,18.647,46.853
-1651.5,61.667,17.963,40.313
-1679.7,57.774,17.727,46.009
-1647.7,53.987,17.562,46.148
-1684,46.846,18.729,46.212
-1654.2,46.99,17.875,36.669
-1667.9,51.667,17.252,35.989
-1672.9,52.334,16.299,34.679
-1691.6,67.223,21.428,35.058
-1708.5,75.225,16.146,35.299
-1702.7,66.067,16.844,34.291
-1704.5,61.952,16.207,36.037
-1712.8,58.756,17.784,37.029
-1712.3,47.595,16.313,37.029
-1718.6,57.203,18.115,35.712
-1690.1,57.995,16.86,35.712
-1703.8,56.202,17.758,35.585
-1685.3,55.899,18.691,33.367
-1664.9,49.153,18.927,33.546
-1678.9,54.497,25.09,33.546
-1722.7,48.985,19.668,35.251
-1694.2,74.242,16.936,33.076
