1.01,1.01
0.88883,0.98375
0.90498,0.95801
0.90498,0.92925
1.0754,0.92925
1.095,0.92925
1.0228,0.76052
1.0228,0.65037
1.0228,0.68569
1.0037,0.65606
0.82115,0.66386
0.82115,0.71675
0.82115,0.68172
0.83894,0.68172
0.77818,0.68172
0.78738,0.64973
0.71009,0.64973
0.71208,0.52155
0.71208,0.56917
0.70122,0.48876
0.70122,0.47257
0.70122,0.4689
0.60227,0.42231
0.63132,0.37191
0.5219,0.37191
0.49572,0.37191
0.53342,0.38476
0.41437,0.41682
0.25292,0.33042
0.19394,0.33042
0.20035,0.34116
0.16932,0.38118
0.22996,0.38118
0.26133,0.38118
0.19276,0.34881
0.23005,0.33916
0.26462,0.32868
0.19977,0.28886
0.23679,0.28886
0.18399,0.28886
0.18399,0.23949
0.22595,0.23949
0.073367,0.24082
0.12038,0.1926
0.12038,0.23607
0.27646,0.24984
0.28819,0.24984
0.26483,0.18213
0.25479,0.37183
0.25479,0.38042
0.25479,0.50132
0.20234,0.39163
0.18462,0.35426
0.18462,0.35426
0.2891,0.3439
0.18789,0.2113
0.30918,0.18579
0.30788,0.18579
0.30788,0.14319
0.28614,0.14319
0.33587,0.24848
0.33999,0.20773
0.26605,0.20248
0.43736,0.20248
0.45515,0.1805
0.53038,0.1805
0.53038,0.1805
0.53038,0.1805
0.50117,0.1805
0.45684,0.12912
0.47313,0.16469
0.35605,0.16469
0.35605,0.17447
0.28077,0.17569
0.37461,0.17569
0.44387,0.15045
0.45615,0.36002
0.44657,0.39612
0.35787,0.2881
0.244,0.2881
0.244,0.2251
0.37869,0.2251
0.21406,0.33326
0.21406,0.33326
0.24346,0.43306
0.24346,0.48769
0.16256,0.49388
0.11123,0.46806
0.072014,0.4204
0.072014,0.38501
0.053302,0.35203
0.053302,0.27507
0.053302,0.24617
0.053302,0.24617
0.12831,0.26189
0.07977,0.11926
0.07977,0.11926
0.07977,0.11926
0.073861,0.11926
0.045314,0.10961
0.045314,0.16706
0.045314,0.21259
0.045314,0.21259
0.045314,0.24529
0.045314,0.26791
0.045314,0.26791
0.045314,0.35618
0.094791,0.26473
0.19217,0.19569
0.21071,0.17573
0.21071,0.44576
0.23968,0.44576
0.27005,0.49038
0.26085,0.46047
0.20409,0.56197
0.22913,0.56197
0.22913,0.60451
0.22913,0.60451
0.35744,0.53887
0.33002,0.53887
0.33002,0.59065
0.19451,0.59065
0.19451,0.40023
0.1929,0.33172
0.11187,0.32715
0.11549,0.18455
0.15102,0.29696
0.15102,0.29696
0.19689,0.29696
0.12462,0.28604
0.12462,0.28604
0.16395,0.28604
0.10596,0.21562
0.060556,0.21562
0.10727,0.22882
0.10727,0.14909
0.097111,0.14909
0.058848,0.14949
0.20281,0.19586
0.26796,0.19436
0.24991,0.20209
0.24991,0.22574
0.29088,0.22574
0.29088,0.22574
0.21668,0.22574
0.21668,0.22574
0.21668,0.22007
0.32234,0.24518
0.32234,0.24518
0.33641,0.2749
0.23528,0.21398
0.23528,0.21398
0.24484,0.22674
0.24484,0.22674
0.30295,0.30676
0.3106,0.2439
0.37514,0.20014
0.28202,0.27535
0.15287,0.35034
0.18273,0.31327
0.18273,0.25677
0.32188,0.16475
0.20984,0.16475
0.25547,0.16986
0.25547,0.23871
0.26144,0.29161
0.25146,0.29161
0.25146,0.31885
0.33753,0.30133
0.43188,0.26591
0.37792,0.21444
0.27536,0.15962
0.27536,0.15962
0.2082,0.1287
0.13538,0.31349
0.33596,0.31349
0.25561,0.29862
0.25561,0.29862
0.32528,0.1903
0.28536,0.1903
0.28536,0.1903
0.28536,0.16209
0.28536,0.16209
0.28536,0.12966
0.2838,0.12966
0.23583,0.23788
0.13307,0.36825
0.13307,0.35983
0.19367,0.41274
0.16177,0.28922
0.33181,0.29425
0.33181,0.37167
0.24442,0.4015
0.2176,0.38371
0.2176,0.38371
0.31919,0.35021
0.31919,0.35021
0.32892,0.32371
0.32892,0.40655
0.37712,0.38075
0.38866,0.34735
0.36084,0.34735
0.19856,0.3227
0.24026,0.37526
0.24026,0.31653
0.22498,0.31653
0.22498,0.31653
0.3395,0.31653
0.50428,0.31653
0.50428,0.30269
0.53162,0.3002
0.52049,0.27559
0.52049,0.27559
0.56091,0.35383
0.59946,0.35383
0.59946,0.35383
0.65743,0.38822
0.65743,0.38822
0.43953,0.38822
0.3593,0.39908
0.3593,0.42295
0.3593,0.48216
0.28413,0.45232
0.31532,0.3067
0.26569,0.28972
0.23743,0.28972
0.23743,0.28972
0.18776,0.22147
0.29306,0.22147
0.29306,0.1887
0.2914,0.1887
0.2914,0.1887
0.2914,0.1887
0.2914,0.1887
0.28836,0.07599
0.28836,0.12429
0.14485,0.12554
0.14485,0.11576
0.15337,0.10872
0.15337,0.13389
0.15337,0.18489
0.24439,0.20746
0.25749,0.20746
0.25749,0.20746
0.24411,0.19319
0.34839,0.19319
0.34839,0.11357
0.36246,0.11357
0.22412,0.11357
0.26932,0.27138
0.29979,0.3027
0.36126,0.29487
0.26859,0.30581
0.27649,0.30581
0.30606,0.30581
0.29207,0.40188
0.29207,0.42953
0.29207,0.42953
0.17156,0.42953
0.18329,0.42953
0.23052,0.4061
0.13274,0.39529
0.10764,0.46346
0.10764,0.40417
0.10764,0.34483
0.10764,0.34681
0.22129,0.20869
0.17959,0.20869
0.17496,0.20869
0.17496,0.20869
0.15057,0.20869
0.20268,0.20869
0.26165,0.16922
0.26165,0.15407
0.26165,0.16021
0.46476,0.23927
0.4355,0.18338
0.40878,0.31883
0.23375,0.31883
0.23318,0.31883
0.23318,0.31883
0.30396,0.31883
0.20087,0.31883
0.20087,0.37213
0.21699,0.39455
0.30201,0.38122
0.2935,0.19158
0.29478,0.19158
0.27455,0.24834
0.41247,0.0938
0.16722,0.0938
0.30456,0.098413
0.15613,0.11172
0.065579,0.14988
0.11503,0.14988
0.11503,0.1886
0.11503,0.08539
0.11503,0.15672
0.23587,0.15672
0.19039,0.15672
0.19039,0.14151
0.21618,0.14151
0.21618,0.08452
0.19387,0.16239
0.15727,0.16239
0.15727,0.29516
0.15727,0.25821
0.28115,0.27523
0.28562,0.15906
0.24852,0.16774
0.23809,0.16774
0.15413,0.16774
0.21337,0.34569
0.21337,0.37086
0.21337,0.3763
0.21337,0.3763
0.21337,0.37999
0.21337,0.4063
0.21337,0.36771
0.1036,0.44493
0.1036,0.44493
0.1036,0.45401
0.1036,0.48081
0.045918,0.39183
0.045918,0.28058
0.045918,0.20399
0.045918,0.20399
0.05856,0.20399
0.083517,0.20399
0.083517,0.20399
0.086932,0.20399
0.068812,0.20399
0.079263,0.28097
0.16279,0.28097
0.16279,0.2727
0.16279,0.2727
0.1626,0.20442
0.12333,0.20936
0.26065,0.20936
0.36912,0.20936
0.36912,0.22546
0.28448,0.22947
0.33126,0.18645
0.33126,0.18645
0.30925,0.34657
0.35157,0.37085
0.35157,0.34544
0.22565,0.31918
0.17939,0.29051
0.17939,0.19567
0.17939,0.31936
0.17939,0.31936
0.10629,0.50704
0.10629,0.40446
0.10289,0.32886
0.10289,0.2427
0.10289,0.2427
0.11901,0.16224
0.11901,0.14674
0.18854,0.14674
0.22035,0.23278
0.22035,0.23278
0.20399,0.21602
0.15169,0.21456
0.28471,0.21456
0.19627,0.16684
0.13927,0.2193
0.15333,0.2193
0.32296,0.24865
0.25232,0.31184
0.16897,0.34668
0.14496,0.37777
0.16764,0.37777
0.16764,0.37777
0.16449,0.39781
0.16449,0.39781
0.13837,0.44435
0.13837,0.44435
0.22681,0.40693
0.35199,0.40693
