0.86324,0.81045,0.90478,1
0.033472,0.014763,0.063959,1
0.035842,0.015867,0.065156,1
0.014143,6.575e-008,0.051945,1
0.0070671,3.6632e-009,0.040702,1
0.004901,7.9339e-010,0.040371,1
0.01758,5.6157e-007,0.047244,1
0.001586,3.4616e-011,0.033242,1
0.0014803,5.1443e-010,0.01231,1
0.00074507,6.7932e-011,0.0074295,1
0.88628,0.84602,0.91945,1
0.019421,0.0090641,0.035786,1
0.024992,0.013077,0.041298,1
0.023131,0.0067705,0.048643,1
0.012183,0.00094978,0.039671,1
0.020486,0.0033906,0.044453,1
0.0058418,0.000424,0.020531,1
8.645e-005,6.5951e-013,0.0050665,1
0.00010839,5.6173e-013,0.0043438,1
7.5838e-005,2.0065e-013,0.0032274,1
